variant,block_end,scene,seed,ordinary_anchor_purity
Binary-Rep.,70,Climate,20260835,0.75
Binary-Rep.,70,Climate,20260836,0.7509578544061303
Binary-Rep.,70,Climate,20260837,0.7782101167315175
Binary-Rep.,70,Traffic,20260808,0.8744769874476988
Binary-Rep.,70,Traffic,20260809,0.89272030651341
Binary-Rep.,70,Traffic,20260810,0.8581560283687943
Binary-Rep.,70,Traffic,20260811,0.9300411522633745
Binary-Rep.,70,Traffic,20260812,0.8911290322580645
Binary-Rep.,70,Traffic,20260813,0.8734693877551021
Binary-Rep.,70,Traffic,20260814,0.848605577689243
Binary-Rep.,70,Traffic,20260815,0.8264150943396227
Binary-Rep.,70,Traffic,20260816,0.8381294964028777
Binary-Rep.,70,Traffic,20260817,0.8555555555555555
Binary-Rep.,70,Traffic,20260818,0.8461538461538461
Binary-Rep.,70,Traffic,20260819,0.8517110266159695
Binary-Rep.,70,Traffic,20260820,0.8806584362139918
Binary-Rep.,70,Traffic,20260821,0.8503937007874016
Binary-Rep.,70,Traffic,20260822,0.9111111111111111
Binary-Rep.,70,Traffic,20260823,0.8787878787878788
Binary-Rep.,70,Traffic,20260824,0.912
Binary-Rep.,70,Traffic,20260825,0.900398406374502
Binary-Rep.,70,Traffic,20260826,0.8949416342412452
Binary-Rep.,70,Traffic,20260827,0.8535714285714285
Binary-Rep.,70,Traffic,20260828,0.8870967741935484
Binary-Rep.,70,Traffic,20260829,0.9190283400809717
Binary-Rep.,70,Traffic,20260830,0.8452830188679246
Binary-Rep.,70,Traffic,20260831,0.8744939271255061
Binary-Rep.,70,Traffic,20260832,0.8858267716535433
Binary-Rep.,70,Traffic,20260833,0.891213389121339
Binary-Rep.,70,Traffic,20260834,0.8849206349206349
Binary-Rep.,70,Traffic,20260835,0.8863636363636364
Binary-Rep.,70,Traffic,20260836,0.8825757575757576
Binary-Rep.,70,Traffic,20260837,0.8421052631578947
Binary-Rep.,70,Water,20260808,0.9326923076923077
Binary-Rep.,70,Water,20260809,0.905511811023622
Binary-Rep.,70,Water,20260810,0.9230769230769231
Binary-Rep.,70,Water,20260811,0.9259259259259259
Binary-Rep.,70,Water,20260812,0.9716981132075472
Binary-Rep.,70,Water,20260813,0.8888888888888888
Binary-Rep.,70,Water,20260814,0.9576271186440678
Binary-Rep.,70,Water,20260815,0.9338842975206612
Binary-Rep.,70,Water,20260816,0.9365079365079365
Binary-Rep.,70,Water,20260817,0.9586206896551724
Binary-Rep.,70,Water,20260818,0.9586206896551724
Binary-Rep.,70,Water,20260819,0.9051724137931034
Binary-Rep.,70,Water,20260820,0.951048951048951
Binary-Rep.,70,Water,20260821,0.959349593495935
Binary-Rep.,70,Water,20260822,0.9152542372881356
Binary-Rep.,70,Water,20260823,0.9829059829059829
Binary-Rep.,70,Water,20260824,0.9126984126984127
Binary-Rep.,70,Water,20260825,0.7803030303030303
Binary-Rep.,70,Water,20260826,0.9702970297029703
Binary-Rep.,70,Water,20260827,0.9727272727272728
Binary-Rep.,70,Water,20260828,0.9185185185185185
Binary-Rep.,70,Water,20260829,0.8790322580645161
Binary-Rep.,70,Water,20260830,0.8796296296296297
Binary-Rep.,70,Water,20260831,0.9185185185185185
Binary-Rep.,70,Water,20260832,0.8421052631578947
Binary-Rep.,70,Water,20260833,0.91
Binary-Rep.,70,Water,20260834,0.8174603174603174
Binary-Rep.,70,Water,20260835,0.975609756097561
Binary-Rep.,70,Water,20260836,0.9663865546218487
Binary-Rep.,70,Water,20260837,0.9197080291970803
Binary-Rep.,80,Climate,20260808,0.8483412322274881
Binary-Rep.,80,Climate,20260809,0.8136363636363636
Binary-Rep.,80,Climate,20260810,0.8211009174311926
Binary-Rep.,80,Climate,20260811,0.8416289592760181
Binary-Rep.,80,Climate,20260812,0.8557213930348259
Binary-Rep.,80,Climate,20260813,0.8093023255813954
Binary-Rep.,80,Climate,20260814,0.8502202643171806
Binary-Rep.,80,Climate,20260815,0.8374384236453202
Binary-Rep.,80,Climate,20260816,0.8209606986899564
Binary-Rep.,80,Climate,20260817,0.8185840707964602
Binary-Rep.,80,Climate,20260818,0.8235294117647058
Binary-Rep.,80,Climate,20260819,0.8122270742358079
Binary-Rep.,80,Climate,20260820,0.8207547169811321
Binary-Rep.,80,Climate,20260821,0.8820754716981132
Binary-Rep.,80,Climate,20260822,0.8080357142857143
Binary-Rep.,80,Climate,20260823,0.8691588785046729
Binary-Rep.,80,Climate,20260824,0.8589743589743589
Binary-Rep.,80,Climate,20260825,0.7892376681614349
Binary-Rep.,80,Climate,20260826,0.8341013824884793
Binary-Rep.,80,Climate,20260827,0.827906976744186
Binary-Rep.,80,Climate,20260828,0.8379629629629629
Binary-Rep.,80,Climate,20260829,0.8529411764705882
Binary-Rep.,80,Climate,20260830,0.8268398268398268
Binary-Rep.,80,Climate,20260831,0.8018433179723502
Binary-Rep.,80,Climate,20260832,0.8169642857142857
Binary-Rep.,80,Climate,20260833,0.8720379146919431
Binary-Rep.,80,Climate,20260834,0.8867924528301887
Binary-Rep.,80,Climate,20260835,0.7937219730941704
Binary-Rep.,80,Climate,20260836,0.8285714285714286
Binary-Rep.,80,Climate,20260837,0.880184331797235
Binary-Rep.,80,Traffic,20260808,0.9736842105263158
Binary-Rep.,80,Traffic,20260809,0.9553571428571429
Binary-Rep.,80,Traffic,20260810,0.9476190476190476
Binary-Rep.,80,Traffic,20260811,0.9945054945054945
Binary-Rep.,80,Traffic,20260812,0.9609756097560975
Binary-Rep.,80,Traffic,20260813,0.9795918367346939
Binary-Rep.,80,Traffic,20260814,0.9198113207547169
Binary-Rep.,80,Traffic,20260815,0.9441624365482234
Binary-Rep.,80,Traffic,20260816,0.9655172413793104
Binary-Rep.,80,Traffic,20260817,0.9565217391304348
Binary-Rep.,80,Traffic,20260818,0.9854368932038835
Binary-Rep.,80,Traffic,20260819,0.985
Binary-Rep.,80,Traffic,20260820,0.9552238805970149
Binary-Rep.,80,Traffic,20260821,0.9547738693467337
Binary-Rep.,80,Traffic,20260822,0.9560975609756097
Binary-Rep.,80,Traffic,20260823,0.9626168224299065
Binary-Rep.,80,Traffic,20260824,0.9389671361502347
Binary-Rep.,80,Traffic,20260825,0.9514563106796117
Binary-Rep.,80,Traffic,20260826,0.9767441860465116
Binary-Rep.,80,Traffic,20260827,0.9375
Binary-Rep.,80,Traffic,20260828,0.9797979797979798
Binary-Rep.,80,Traffic,20260829,0.9671361502347418
Binary-Rep.,80,Traffic,20260830,0.9504504504504504
Binary-Rep.,80,Traffic,20260831,0.9805825242718447
Binary-Rep.,80,Traffic,20260832,0.985
Binary-Rep.,80,Traffic,20260833,0.9842931937172775
Binary-Rep.,80,Traffic,20260834,0.9758454106280193
Binary-Rep.,80,Traffic,20260835,0.9359605911330049
Binary-Rep.,80,Traffic,20260836,0.9506726457399103
Binary-Rep.,80,Traffic,20260837,0.9383886255924171
Binary-Rep.,80,Water,20260808,0.9901960784313726
Binary-Rep.,80,Water,20260809,0.9464285714285714
Binary-Rep.,80,Water,20260810,0.9918032786885246
Binary-Rep.,80,Water,20260811,0.9829059829059829
Binary-Rep.,80,Water,20260812,1.0
Binary-Rep.,80,Water,20260813,0.9083333333333333
Binary-Rep.,80,Water,20260814,0.9906542056074766
Binary-Rep.,80,Water,20260815,1.0
Binary-Rep.,80,Water,20260816,1.0
Binary-Rep.,80,Water,20260817,0.9594594594594594
Binary-Rep.,80,Water,20260818,1.0
Binary-Rep.,80,Water,20260819,0.9702970297029703
Binary-Rep.,80,Water,20260820,0.9629629629629629
Binary-Rep.,80,Water,20260821,0.9831932773109243
Binary-Rep.,80,Water,20260822,0.9285714285714286
Binary-Rep.,80,Water,20260823,0.9920634920634921
Binary-Rep.,80,Water,20260824,1.0
Binary-Rep.,80,Water,20260825,0.9385964912280702
Binary-Rep.,80,Water,20260826,0.9908256880733946
Binary-Rep.,80,Water,20260827,1.0
Binary-Rep.,80,Water,20260828,0.9464285714285714
Binary-Rep.,80,Water,20260829,0.9292035398230089
Binary-Rep.,80,Water,20260830,0.9915254237288136
Binary-Rep.,80,Water,20260831,0.976
Binary-Rep.,80,Water,20260832,0.9393939393939394
Binary-Rep.,80,Water,20260833,0.9901960784313726
Binary-Rep.,80,Water,20260834,0.943089430894309
Binary-Rep.,80,Water,20260835,0.9847328244274809
Binary-Rep.,80,Water,20260836,0.981651376146789
Binary-Rep.,80,Water,20260837,0.953125
Binary-Rep.,90,Climate,20260808,0.9353233830845771
Binary-Rep.,90,Climate,20260809,0.9365079365079365
Binary-Rep.,90,Climate,20260810,0.9132653061224489
Binary-Rep.,90,Climate,20260811,0.8963730569948186
Binary-Rep.,90,Climate,20260812,0.93048128342246
Binary-Rep.,90,Climate,20260813,0.9166666666666666
Binary-Rep.,90,Climate,20260814,0.8909952606635071
Binary-Rep.,90,Climate,20260815,0.9343434343434344
Binary-Rep.,90,Climate,20260816,0.8894472361809045
Binary-Rep.,90,Climate,20260817,0.9095477386934674
Binary-Rep.,90,Climate,20260818,0.8817733990147784
Binary-Rep.,90,Climate,20260819,0.9064039408866995
Binary-Rep.,90,Climate,20260820,0.9162303664921466
Binary-Rep.,90,Climate,20260821,0.915
Binary-Rep.,90,Climate,20260822,0.8917525773195877
Binary-Rep.,90,Climate,20260823,0.895
Binary-Rep.,90,Climate,20260824,0.8571428571428571
Binary-Rep.,90,Climate,20260825,0.9067357512953368
Binary-Rep.,90,Climate,20260826,0.8823529411764706
Binary-Rep.,90,Climate,20260827,0.9183673469387755
Binary-Rep.,90,Climate,20260828,0.9526315789473684
Binary-Rep.,90,Climate,20260829,0.9141414141414141
Binary-Rep.,90,Climate,20260830,0.8387096774193549
Binary-Rep.,90,Climate,20260831,0.89
Binary-Rep.,90,Climate,20260832,0.9104477611940298
Binary-Rep.,90,Climate,20260833,0.9444444444444444
Binary-Rep.,90,Climate,20260834,0.9322033898305084
Binary-Rep.,90,Climate,20260835,0.9045226130653267
Binary-Rep.,90,Climate,20260836,0.882051282051282
Binary-Rep.,90,Climate,20260837,0.9427083333333334
Binary-Rep.,90,Traffic,20260808,0.9822485207100592
Binary-Rep.,90,Traffic,20260809,0.994475138121547
Binary-Rep.,90,Traffic,20260810,0.9763313609467456
Binary-Rep.,90,Traffic,20260811,0.9937888198757764
Binary-Rep.,90,Traffic,20260812,0.994535519125683
Binary-Rep.,90,Traffic,20260813,1.0
Binary-Rep.,90,Traffic,20260814,0.9760479041916168
Binary-Rep.,90,Traffic,20260815,0.9779005524861878
Binary-Rep.,90,Traffic,20260816,0.9611111111111111
Binary-Rep.,90,Traffic,20260817,0.967741935483871
Binary-Rep.,90,Traffic,20260818,0.9942857142857143
Binary-Rep.,90,Traffic,20260819,1.0
Binary-Rep.,90,Traffic,20260820,0.9717514124293786
Binary-Rep.,90,Traffic,20260821,1.0
Binary-Rep.,90,Traffic,20260822,0.976878612716763
Binary-Rep.,90,Traffic,20260823,0.9941860465116279
Binary-Rep.,90,Traffic,20260824,0.9939759036144579
Binary-Rep.,90,Traffic,20260825,0.9717514124293786
Binary-Rep.,90,Traffic,20260826,0.9888888888888889
Binary-Rep.,90,Traffic,20260827,0.9944444444444445
Binary-Rep.,90,Traffic,20260828,0.9835164835164835
Binary-Rep.,90,Traffic,20260829,1.0
Binary-Rep.,90,Traffic,20260830,0.9943181818181818
Binary-Rep.,90,Traffic,20260831,0.9885057471264368
Binary-Rep.,90,Traffic,20260832,1.0
Binary-Rep.,90,Traffic,20260833,1.0
Binary-Rep.,90,Traffic,20260834,0.988950276243094
Binary-Rep.,90,Traffic,20260835,0.9719101123595506
Binary-Rep.,90,Traffic,20260836,0.9943820224719101
Binary-Rep.,90,Traffic,20260837,1.0
Binary-Rep.,90,Water,20260808,1.0
Binary-Rep.,90,Water,20260809,0.9669421487603306
Binary-Rep.,90,Water,20260810,0.9846153846153847
Binary-Rep.,90,Water,20260811,1.0
Binary-Rep.,90,Water,20260812,1.0
Binary-Rep.,90,Water,20260813,0.9829059829059829
Binary-Rep.,90,Water,20260814,1.0
Binary-Rep.,90,Water,20260815,1.0
Binary-Rep.,90,Water,20260816,1.0
Binary-Rep.,90,Water,20260817,1.0
Binary-Rep.,90,Water,20260818,1.0
Binary-Rep.,90,Water,20260819,1.0
Binary-Rep.,90,Water,20260820,1.0
Binary-Rep.,90,Water,20260821,1.0
Binary-Rep.,90,Water,20260822,0.9921875
Binary-Rep.,90,Water,20260823,0.984251968503937
Binary-Rep.,90,Water,20260824,0.984251968503937
Binary-Rep.,90,Water,20260825,0.9699248120300752
Binary-Rep.,90,Water,20260826,1.0
Binary-Rep.,90,Water,20260827,1.0
Binary-Rep.,90,Water,20260828,0.9913793103448276
Binary-Rep.,90,Water,20260829,0.963302752293578
Binary-Rep.,90,Water,20260830,1.0
Binary-Rep.,90,Water,20260831,1.0
Binary-Rep.,90,Water,20260832,0.9906542056074766
Binary-Rep.,90,Water,20260833,1.0
Binary-Rep.,90,Water,20260834,0.9921875
Binary-Rep.,90,Water,20260835,1.0
Binary-Rep.,90,Water,20260836,1.0
Binary-Rep.,90,Water,20260837,1.0
Binary-Rep.,100,Climate,20260808,1.0
Binary-Rep.,100,Climate,20260809,0.9902439024390244
Binary-Rep.,100,Climate,20260810,0.9692307692307692
Binary-Rep.,100,Climate,20260811,0.9560975609756097
Binary-Rep.,100,Climate,20260812,0.9949748743718593
Binary-Rep.,100,Climate,20260813,0.9428571428571428
Binary-Rep.,100,Climate,20260814,0.9061032863849765
Binary-Rep.,100,Climate,20260815,0.9635416666666666
Binary-Rep.,100,Climate,20260816,0.9433962264150944
Binary-Rep.,100,Climate,20260817,0.9552238805970149
Binary-Rep.,100,Climate,20260818,0.9302325581395349
Binary-Rep.,100,Climate,20260819,0.9583333333333334
Binary-Rep.,100,Climate,20260820,0.9651741293532339
Binary-Rep.,100,Climate,20260821,0.9563106796116505
Binary-Rep.,100,Climate,20260822,0.9313725490196079
Binary-Rep.,100,Climate,20260823,0.9732620320855615
Binary-Rep.,100,Climate,20260824,0.9150943396226415
Binary-Rep.,100,Climate,20260825,0.9556650246305419
Binary-Rep.,100,Climate,20260826,0.92
Binary-Rep.,100,Climate,20260827,0.9466019417475728
Binary-Rep.,100,Climate,20260828,0.9947643979057592
Binary-Rep.,100,Climate,20260829,0.9455445544554455
Binary-Rep.,100,Climate,20260830,0.9507389162561576
Binary-Rep.,100,Climate,20260831,0.975
Binary-Rep.,100,Climate,20260832,0.975
Binary-Rep.,100,Climate,20260833,0.966183574879227
Binary-Rep.,100,Climate,20260834,0.9720930232558139
Binary-Rep.,100,Climate,20260835,0.96875
Binary-Rep.,100,Climate,20260836,0.95
Binary-Rep.,100,Climate,20260837,0.9523809523809523
Binary-Rep.,100,Traffic,20260808,1.0
Binary-Rep.,100,Traffic,20260809,0.9896373056994818
Binary-Rep.,100,Traffic,20260810,1.0
Binary-Rep.,100,Traffic,20260811,1.0
Binary-Rep.,100,Traffic,20260812,0.9897959183673469
Binary-Rep.,100,Traffic,20260813,1.0
Binary-Rep.,100,Traffic,20260814,1.0
Binary-Rep.,100,Traffic,20260815,0.9952380952380953
Binary-Rep.,100,Traffic,20260816,0.98
Binary-Rep.,100,Traffic,20260817,0.9798994974874372
Binary-Rep.,100,Traffic,20260818,1.0
Binary-Rep.,100,Traffic,20260819,1.0
Binary-Rep.,100,Traffic,20260820,0.9890710382513661
Binary-Rep.,100,Traffic,20260821,1.0
Binary-Rep.,100,Traffic,20260822,0.9947368421052631
Binary-Rep.,100,Traffic,20260823,0.9850746268656716
Binary-Rep.,100,Traffic,20260824,0.9851485148514851
Binary-Rep.,100,Traffic,20260825,1.0
Binary-Rep.,100,Traffic,20260826,1.0
Binary-Rep.,100,Traffic,20260827,1.0
Binary-Rep.,100,Traffic,20260828,1.0
Binary-Rep.,100,Traffic,20260829,1.0
Binary-Rep.,100,Traffic,20260830,0.9950738916256158
Binary-Rep.,100,Traffic,20260831,1.0
Binary-Rep.,100,Traffic,20260832,1.0
Binary-Rep.,100,Traffic,20260833,1.0
Binary-Rep.,100,Traffic,20260834,1.0
Binary-Rep.,100,Traffic,20260835,0.98
Binary-Rep.,100,Traffic,20260836,1.0
Binary-Rep.,100,Traffic,20260837,1.0
Binary-Rep.,100,Water,20260808,1.0
Binary-Rep.,100,Water,20260809,1.0
Binary-Rep.,100,Water,20260810,1.0
Binary-Rep.,100,Water,20260811,1.0
Binary-Rep.,100,Water,20260812,1.0
Binary-Rep.,100,Water,20260813,1.0
Binary-Rep.,100,Water,20260814,1.0
Binary-Rep.,100,Water,20260815,1.0
Binary-Rep.,100,Water,20260816,1.0
Binary-Rep.,100,Water,20260817,1.0
Binary-Rep.,100,Water,20260818,1.0
Binary-Rep.,100,Water,20260819,1.0
Binary-Rep.,100,Water,20260820,1.0
Binary-Rep.,100,Water,20260821,1.0
Binary-Rep.,100,Water,20260822,1.0
Binary-Rep.,100,Water,20260823,1.0
Binary-Rep.,100,Water,20260824,0.9901960784313726
Binary-Rep.,100,Water,20260825,1.0
Binary-Rep.,100,Water,20260826,1.0
Binary-Rep.,100,Water,20260827,1.0
Binary-Rep.,100,Water,20260828,0.9789473684210527
Binary-Rep.,100,Water,20260829,1.0
Binary-Rep.,100,Water,20260830,1.0
Binary-Rep.,100,Water,20260831,1.0
Binary-Rep.,100,Water,20260832,1.0
Binary-Rep.,100,Water,20260833,1.0
Binary-Rep.,100,Water,20260834,0.9900990099009901
Binary-Rep.,100,Water,20260835,1.0
Binary-Rep.,100,Water,20260836,1.0
Binary-Rep.,100,Water,20260837,1.0
Full,10,Climate,20260808,0.8461538461538461
Full,10,Climate,20260809,0.7619047619047619
Full,10,Climate,20260810,0.7777777777777778
Full,10,Climate,20260811,0.6382978723404256
Full,10,Climate,20260812,0.8378378378378378
Full,10,Climate,20260813,0.5555555555555556
Full,10,Climate,20260814,0.6333333333333333
Full,10,Climate,20260815,0.7407407407407407
Full,10,Climate,20260816,0.6037735849056604
Full,10,Climate,20260817,0.8292682926829268
Full,10,Climate,20260818,0.6904761904761905
Full,10,Climate,20260819,0.6545454545454545
Full,10,Climate,20260820,0.6792452830188679
Full,10,Climate,20260821,0.65
Full,10,Climate,20260822,0.6612903225806451
Full,10,Climate,20260823,0.6041666666666666
Full,10,Climate,20260824,0.6363636363636364
Full,10,Climate,20260825,0.6909090909090909
Full,10,Climate,20260826,0.6590909090909091
Full,10,Climate,20260827,0.6617647058823529
Full,10,Climate,20260828,0.7209302325581395
Full,10,Climate,20260829,0.7727272727272727
Full,10,Climate,20260830,0.803921568627451
Full,10,Climate,20260831,0.7560975609756098
Full,10,Climate,20260832,0.6491228070175439
Full,10,Climate,20260833,0.6666666666666666
Full,10,Climate,20260834,0.6896551724137931
Full,10,Climate,20260835,0.6896551724137931
Full,10,Climate,20260836,0.8524590163934426
Full,10,Climate,20260837,0.7272727272727273
Full,10,Traffic,20260808,0.5161290322580645
Full,10,Traffic,20260809,0.8181818181818182
Full,10,Traffic,20260810,0.7719298245614035
Full,10,Traffic,20260811,0.6739130434782609
Full,10,Traffic,20260812,0.8148148148148148
Full,10,Traffic,20260813,0.7592592592592593
Full,10,Traffic,20260814,0.8157894736842105
Full,10,Traffic,20260815,0.5483870967741935
Full,10,Traffic,20260816,0.8360655737704918
Full,10,Traffic,20260817,0.8571428571428571
Full,10,Traffic,20260818,0.8157894736842105
Full,10,Traffic,20260819,0.5813953488372093
Full,10,Traffic,20260820,0.6111111111111112
Full,10,Traffic,20260821,0.7241379310344828
Full,10,Traffic,20260822,0.6428571428571429
Full,10,Traffic,20260823,0.6
Full,10,Traffic,20260824,0.7058823529411765
Full,10,Traffic,20260825,0.6470588235294118
Full,10,Traffic,20260826,0.76
Full,10,Traffic,20260827,0.8095238095238095
Full,10,Traffic,20260828,0.7073170731707317
Full,10,Traffic,20260829,0.7111111111111111
Full,10,Traffic,20260830,0.5490196078431373
Full,10,Traffic,20260831,0.625
Full,10,Traffic,20260832,0.6274509803921569
Full,10,Traffic,20260833,0.6956521739130435
Full,10,Traffic,20260834,0.8
Full,10,Traffic,20260835,0.5555555555555556
Full,10,Traffic,20260836,0.5853658536585366
Full,10,Traffic,20260837,0.7551020408163265
Full,10,Water,20260808,0.8333333333333334
Full,10,Water,20260809,0.2857142857142857
Full,10,Water,20260810,0.45
Full,10,Water,20260811,0.6875
Full,10,Water,20260812,0.7272727272727273
Full,10,Water,20260813,0.2857142857142857
Full,10,Water,20260814,0.8888888888888888
Full,10,Water,20260815,0.5
Full,10,Water,20260816,0.7777777777777778
Full,10,Water,20260817,0.7894736842105263
Full,10,Water,20260818,0.6666666666666666
Full,10,Water,20260819,0.2222222222222222
Full,10,Water,20260820,0.8636363636363636
Full,10,Water,20260821,1.0
Full,10,Water,20260822,1.0
Full,10,Water,20260823,0.9130434782608695
Full,10,Water,20260824,0.7058823529411765
Full,10,Water,20260825,0.7272727272727273
Full,10,Water,20260826,0.6363636363636364
Full,10,Water,20260827,0.7142857142857143
Full,10,Water,20260828,1.0
Full,10,Water,20260829,0.8571428571428571
Full,10,Water,20260830,0.42857142857142855
Full,10,Water,20260831,0.5
Full,10,Water,20260832,0.7
Full,10,Water,20260833,0.8571428571428571
Full,10,Water,20260834,0.5238095238095238
Full,10,Water,20260835,0.5
Full,10,Water,20260836,0.8888888888888888
Full,10,Water,20260837,0.875
Full,20,Climate,20260808,0.725925925925926
Full,20,Climate,20260809,0.6363636363636364
Full,20,Climate,20260810,0.7727272727272727
Full,20,Climate,20260811,0.7121212121212122
Full,20,Climate,20260812,0.7952755905511811
Full,20,Climate,20260813,0.5950413223140496
Full,20,Climate,20260814,0.6567164179104478
Full,20,Climate,20260815,0.7352941176470589
Full,20,Climate,20260816,0.6015037593984962
Full,20,Climate,20260817,0.7686567164179104
Full,20,Climate,20260818,0.7463768115942029
Full,20,Climate,20260819,0.7709923664122137
Full,20,Climate,20260820,0.6962962962962963
Full,20,Climate,20260821,0.6746031746031746
Full,20,Climate,20260822,0.7443609022556391
Full,20,Climate,20260823,0.6015037593984962
Full,20,Climate,20260824,0.6950354609929078
Full,20,Climate,20260825,0.7218045112781954
Full,20,Climate,20260826,0.7407407407407407
Full,20,Climate,20260827,0.6691729323308271
Full,20,Climate,20260828,0.75
Full,20,Climate,20260829,0.8074074074074075
