method,target_workers,malicious_ratio,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate
PRTD,39,0.6,Climate,20260809,80,0,79.76068719541428,3091437.9335333817,149.60216693859203,25649.77989887601,400,0.4465441948884071,87.9124270728175,0.3740054173464801,64.12444974719003,0.0
PRTD,39,0.6,Climate,20260810,80,0,76.80663190802221,2979299.0808474696,145.08769126485183,24887.93319371513,400,0.43819696458334295,86.30323112212355,0.3627192281621296,62.21983298428782,0.0
PRTD,39,0.6,Climate,20260811,80,0,82.29390251735425,3190535.5609787595,153.77790806643225,26359.413201815154,400,0.45357993374198735,89.31035159737587,0.38444477016608064,65.89853300453788,0.0
PRTD,39,0.6,Climate,20260812,80,0,79.0819966116535,3062852.588316458,149.30464239347808,25592.92787988566,400,0.44464029454058,87.50503683097988,0.3732616059836952,63.982319699714154,0.0
PRTD,39,0.6,Climate,20260813,80,0,77.20702796282258,2990666.8683889457,146.38007223871537,25098.641452812386,400,0.43933764908900813,86.46772329009458,0.3659501805967884,62.74660363203097,0.0
PRTD,39,0.6,Climate,20260814,80,0,76.20744905448642,2950280.9236938474,144.0713697342779,24689.95615029656,400,0.4364843899112728,85.88190909169764,0.36017842433569475,61.724890375741396,0.0
PRTD,39,0.6,Climate,20260815,80,0,78.01825953131312,3020262.80803229,148.32987892106522,25419.125035608296,400,0.4416397274117024,86.89451662838528,0.37082469730266304,63.547812589020744,0.0
PRTD,39,0.6,Climate,20260816,80,0,76.40729873796712,2960097.8557568956,144.91051444586026,24837.971518659127,400,0.43705634287230954,86.02467459625895,0.3622762861146506,62.09492879664782,0.0
PRTD,39,0.6,Climate,20260817,80,0,80.87756466312848,3132963.8255458763,151.84502848361583,26023.052509343932,400,0.4496597732261817,88.50090148616957,0.3796125712090396,65.05763127335983,0.0
PRTD,39,0.6,Climate,20260818,80,0,77.00685403201656,2979744.9974883557,145.32481590298949,24895.901268683123,400,0.438767746171071,86.30968945443432,0.3633120397574737,62.239753171707804,0.0
PRTD,39,0.6,Climate,20260819,80,0,77.47428388297737,3002653.1439555255,146.0658159965035,25049.03315654917,400,0.44009738661737524,86.64082674979974,0.3651645399912587,62.62258289137292,0.0
PRTD,39,0.6,Climate,20260820,80,0,76.63101030014114,2967095.1349858497,145.22096102138536,24886.286549691747,400,0.43769569994501073,86.1262900481881,0.3630524025534634,62.215716374229366,0.0
PRTD,39,0.6,Climate,20260821,80,0,75.7750774082489,2934718.0658958917,143.37598764229602,24568.421839659677,400,0.43524440665058783,85.65509421359438,0.35843996910574005,61.421054599149194,0.0
PRTD,39,0.6,Climate,20260822,80,0,79.35042129368755,3074989.865232458,149.5512672455972,25634.634688227903,400,0.4453942671770921,87.67824509581122,0.373878168113993,64.08658672056976,0.0
PRTD,39,0.6,Climate,20260823,80,0,78.26115892705558,3029833.4910537205,147.1539504654184,25215.837081612928,400,0.44232668619204846,87.03208447253404,0.36788487616354604,63.03959270403232,0.0
PRTD,39,0.6,Climate,20260824,80,0,80.17550762594672,3106780.6382781686,151.31761456057671,25936.196845761377,400,0.44770388546992396,88.13031031203408,0.37829403640144177,64.84049211440345,0.0
PRTD,39,0.6,Climate,20260825,80,0,79.96197209254628,3097748.40375702,150.29571854000397,25757.582213588335,400,0.44710729163296553,88.00210798266454,0.3757392963500099,64.39395553397084,0.0
PRTD,39,0.6,Climate,20260826,80,0,76.1484437082449,2949130.335959811,144.12900829064503,24698.93313921687,400,0.4363153782192558,85.86516080401601,0.3603225207266126,61.74733284804218,0.0
PRTD,39,0.6,Climate,20260827,80,0,76.90262282238926,2978951.1443172926,144.67507471046636,24799.49693889316,400,0.4384707026198822,86.29819152678249,0.3616876867761659,61.9987423472329,0.0
PRTD,39,0.6,Climate,20260828,80,0,81.92408267412512,3170576.619479373,152.67155508307803,26159.771875353108,400,0.45255961671951334,89.0305652497974,0.3816788877076951,65.39942968838277,0.0
PRTD,39,0.6,Climate,20260829,80,0,76.1999018875259,2951427.190481851,144.80856370725746,24813.936647957915,400,0.43646277586847515,85.89859123527363,0.36202140926814363,62.034841619894785,0.0
PRTD,39,0.6,Climate,20260830,80,0,78.87045217363917,3057350.3366884827,149.31123924863897,25600.22294740673,400,0.4440451896306252,87.4264024292502,0.3732780981215974,64.00055736851682,0.0
PRTD,39,0.6,Climate,20260831,80,0,82.25803639057494,3185659.822067613,153.80112427634285,26364.71020244281,400,0.4534810811670508,89.24208399162937,0.3845028106908571,65.91177550610702,0.0
PRTD,39,0.6,Climate,20260832,80,0,78.32231720009095,3034838.6041962947,147.1634013463568,25219.700989598314,400,0.44249948361577485,87.10394084363081,0.36790850336589204,63.049252473995786,0.0
PRTD,39,0.6,Climate,20260833,80,0,77.04421714586388,2986758.653102951,146.1008978006161,25050.01737001979,400,0.4388741765753138,86.41120663870733,0.36525224450154026,62.62504342504947,0.0
PRTD,39,0.6,Climate,20260834,80,0,78.31974641159356,3037365.3381291097,147.54721200252925,25304.423554153494,400,0.44249222143330824,87.14019362683774,0.3688680300063231,63.26105888538373,0.0
PRTD,39,0.6,Climate,20260835,80,0,78.27447647056161,3034793.100813699,147.20751454698845,25238.61378707828,400,0.4423643195109705,87.10328783710892,0.3680187863674711,63.096534467695705,0.0
PRTD,39,0.6,Climate,20260836,80,0,78.34142202503229,3034758.904120631,146.13981033709862,25051.107847542313,400,0.44255344882011793,87.10279708655501,0.36534952584274655,62.62776961885578,0.0
PRTD,39,0.6,Climate,20260837,80,0,77.8213294647948,3019442.8948503397,146.2008980978597,25081.58092184862,400,0.44108199199467096,86.88272116552203,0.36550224524464925,62.70395230462155,0.0
PRTD,39,0.6,Traffic,20260808,80,0,88.55440330336172,4645504970.910797,196.73000888426085,984880.8326197392,480,0.42952105910576366,3110.970163158779,0.40985418517554345,2051.83506795779,0.0
PRTD,39,0.6,Traffic,20260809,80,0,95.21397022361226,4990389544.061416,211.1912080813257,1056952.1855364167,480,0.4453789824024691,3224.382868621728,0.43998168350276184,2201.983719867535,0.0
PRTD,39,0.6,Traffic,20260810,80,0,94.8802419598158,4974169424.263003,209.22464518644884,1047194.1980661224,480,0.4445977628706832,3219.1385442715246,0.4358846774717684,2181.6545793044215,0.0
PRTD,39,0.6,Traffic,20260811,80,0,95.76685160214619,5016223290.791135,211.00289663497287,1055890.1948743677,480,0.44667020739146895,3232.7179260102785,0.4395893679895268,2199.7712393215993,0.0
PRTD,39,0.6,Traffic,20260812,80,0,95.74775390871147,5024125927.056148,209.09779910885354,1046917.878062777,480,0.44662566799257697,3235.263360949199,0.43562041481011154,2181.0789126307855,0.0
PRTD,39,0.6,Traffic,20260813,80,0,93.45998540026665,4897695958.621238,205.88842829270732,1030406.898635577,480,0.4412576378004376,3194.296987934525,0.42893422560980693,2146.681038824119,0.0
PRTD,39,0.6,Traffic,20260814,80,0,94.32137046982157,4951964862.203017,207.59130163910288,1039572.2315953485,480,0.44328642562733817,3211.9454327436747,0.4324818784147977,2165.775482490309,0.0
PRTD,39,0.6,Traffic,20260815,80,0,89.13342869252462,4674248963.801755,197.1649578385699,986998.0085066265,480,0.43092301297264957,3120.579861914607,0.41076032883035396,2056.245851055472,0.0
PRTD,39,0.6,Traffic,20260816,80,0,90.96833206589774,4771695970.411557,201.5863863470516,1009184.2753849295,480,0.43533591451960435,3152.9404167682496,0.41997163822302414,2102.4672403852696,0.0
PRTD,39,0.6,Traffic,20260817,80,0,93.2373058526328,4890450528.440368,206.44852645898678,1033576.8665402995,480,0.440731649865295,3191.93336410982,0.43010109678955577,2153.285138625624,0.0
PRTD,39,0.6,Traffic,20260818,80,0,93.95948070846484,4922452595.4526205,204.9045112692901,1025358.6902712829,480,0.44243521349756404,3202.3600006650763,0.4268843984776877,2136.1639380651727,0.0
PRTD,39,0.6,Traffic,20260819,80,0,90.03265049207361,4721730288.148012,200.8109874692426,1005351.2892771257,480,0.43309123964643603,3136.3893413140463,0.4183562238942554,2094.4818526606787,0.0
PRTD,39,0.6,Traffic,20260820,80,0,97.10621393326801,5090682913.320445,212.27056408532619,1062497.3895170647,480,0.4497828502299471,3256.6223917965876,0.44223034184442955,2213.536228160551,0.0
PRTD,39,0.6,Traffic,20260821,80,0,91.98607689371507,4821974513.069283,203.81921770299743,1020026.9725197534,480,0.4377643889071377,3169.5078853918326,0.42462337021457797,2125.0561927494864,0.0
PRTD,39,0.6,Traffic,20260822,80,0,92.12955604399957,4831642077.56124,205.0229568360145,1026276.5045821879,480,0.43810566658246475,3172.683563628628,0.42713116007503016,2138.0760512128913,0.0
PRTD,39,0.6,Traffic,20260823,80,0,96.8356079993135,5073209488.394957,213.09813233055837,1066373.042266099,480,0.44915570796614596,3251.028519431375,0.44395444235532994,2221.6105047210394,0.0
PRTD,39,0.6,Traffic,20260824,80,0,98.06975309974098,5137159286.245972,214.52065158858053,1073420.6569577556,480,0.452008833569058,3271.4545969154315,0.4469180241428761,2236.2930353286574,0.0
PRTD,39,0.6,Traffic,20260825,80,0,98.88032243834739,5185936593.476139,215.6573341240105,1079604.4005060573,480,0.4538729687330554,3286.9491279516265,0.4492861127583552,2249.1758343876195,0.0
PRTD,39,0.6,Traffic,20260826,80,0,94.60886566434095,4955351814.869466,208.66452582070863,1044092.9117339982,480,0.4439614887210117,3213.043668285787,0.43471776212647634,2175.1935661124962,0.0
PRTD,39,0.6,Traffic,20260827,80,0,88.91226252763715,4662050194.066722,197.57804320377858,988991.3292956783,480,0.4303880577640494,3116.505185455711,0.41162092334120537,2060.39860269933,0.0
PRTD,39,0.6,Traffic,20260828,80,0,94.3530790562712,4950034710.752231,207.4078679178142,1038349.6060688058,480,0.4433609305076001,3211.3194039315285,0.43209972482877956,2163.2283459766786,0.0
PRTD,39,0.6,Traffic,20260829,80,0,95.68803682108617,5012427634.351701,210.1133585105064,1051425.7684825193,480,0.4464863678888709,3231.4946343087195,0.437736163563555,2190.4703510052486,0.0
PRTD,39,0.6,Traffic,20260830,80,0,93.74099250630222,4912622525.339903,208.01590319050635,1041046.5976831396,480,0.441920506865352,3199.160868278555,0.4333664649802216,2168.847078506541,0.0
PRTD,39,0.6,Traffic,20260831,80,0,99.72438846536858,5227777216.12675,218.34595006506046,1092784.7894144466,480,0.45580603619981225,3300.1821970305514,0.45488739596887595,2276.6349779467637,0.0
PRTD,39,0.6,Traffic,20260832,80,0,91.01839512918527,4773610012.327235,201.91798500592276,1010797.2192059086,480,0.4354556883531733,3153.57271344979,0.4206624687623391,2105.82754001231,0.0
PRTD,39,0.6,Traffic,20260833,80,0,94.36423915409954,4942417226.6867895,208.10852417205197,1041288.5381863024,480,0.4433871501344779,3208.8475432150835,0.4335594253584416,2169.3511212214635,0.0
PRTD,39,0.6,Traffic,20260834,80,0,92.93158503991161,4873163140.952246,204.10240991767336,1021738.2452428261,480,0.4400084872285411,3186.28674326671,0.4252133539951528,2128.621344255888,0.0
PRTD,39,0.6,Traffic,20260835,80,0,95.14031074461883,4985917514.8544855,210.55374906054817,1053757.7232030127,480,0.4452066719153655,3222.9378144709594,0.43865364387614203,2195.3285900062765,0.0
PRTD,39,0.6,Traffic,20260836,80,0,98.1650236667256,5142978383.235192,214.44637535946913,1073151.465779383,480,0.4522283338893584,3273.30693617428,0.44676328199889404,2235.7322203737144,0.0
PRTD,39,0.6,Traffic,20260837,80,0,91.35222381459073,4790884265.513555,202.22469076155863,1012337.4236513161,480,0.43625351912284216,3159.2734744694976,0.42130143908658046,2109.036299273575,0.0
PRTD,39,0.6,Water,20260808,80,0,133.82152303228665,418945695.3099122,266.19975499251535,189310.75495439087,720,0.4311185758393292,762.8033962062353,0.3697218819340491,262.93160410332064,0.0
PRTD,39,0.6,Water,20260809,80,0,138.63938099010966,433083191.70142996,273.5568968861752,194385.2825538173,720,0.438810546613908,775.567168540967,0.3799401345641322,269.97955910252404,0.0
PRTD,39,0.6,Water,20260810,80,0,137.73038539500635,433928876.5596113,273.283529158314,195031.12428336477,720,0.4373696399357285,776.3240272087953,0.379560457164325,270.8765615046733,0.0
PRTD,39,0.6,Water,20260811,80,0,137.74157946985903,430033380.4017204,270.9706514046023,192507.4300275136,720,0.4373874132433318,772.8315365532636,0.3763481269508365,267.3714305937689,0.0
PRTD,39,0.6,Water,20260812,80,0,146.80064626976502,465353515.0745955,286.4720450211766,204774.47839692445,720,0.45154156673088774,803.9429870908097,0.3978778403071897,284.4089977735062,0.0
PRTD,39,0.6,Water,20260813,80,0,137.0793721337285,429613555.96811914,272.41507929230954,193863.91519795416,720,0.43633475320263077,772.4542021376838,0.3783542767948744,269.25543777493635,0.0
PRTD,39,0.6,Water,20260814,80,0,140.40901822089313,435766229.63778394,277.4173138014111,196478.05985824202,720,0.44160222520589276,777.9658568966393,0.3853018247241821,272.88619424755836,0.0
PRTD,39,0.6,Water,20260815,80,0,136.99910270670657,434566691.7326539,273.05971965368707,195356.65821349015,720,0.43620698244880546,776.8943619493489,0.3792496106301209,271.32869196318075,0.0
PRTD,39,0.6,Water,20260816,80,0,134.67620584211917,428798027.70837337,267.0653849649967,191440.84901323533,720,0.43249310502230226,771.720685391826,0.37092414578471766,265.890068073938,0.0
PRTD,39,0.6,Water,20260817,80,0,138.01207188870606,433224705.29264104,273.03428302418484,194423.6631486335,720,0.4378166661729067,775.6938697534696,0.37921428197803453,270.0328654842132,0.0
PRTD,39,0.6,Water,20260818,80,0,135.69237646734197,426489942.0772857,269.3766036844331,191950.4887517686,720,0.434121681078496,769.6409174244883,0.3741341717839349,266.59790104412303,0.0
PRTD,39,0.6,Water,20260819,80,0,138.26505310262598,437378402.8912776,272.97171976901643,194951.86892907316,720,0.43821774949888714,779.4036207355362,0.37912738856807837,270.7664846237127,0.0
PRTD,39,0.6,Water,20260820,80,0,140.43896770958293,436772979.08691007,278.02590851216246,197175.46810651207,720,0.44164931995743545,778.864004573782,0.3861470951557812,273.8548168146001,0.0
PRTD,39,0.6,Water,20260821,80,0,130.41522858141482,411201666.57709545,260.4603241269113,185741.63329955467,720,0.4255963603211753,755.7204680313491,0.3617504501762657,257.97449069382594,0.0
PRTD,39,0.6,Water,20260822,80,0,142.26607843213603,443404970.2457161,281.4146872391034,199723.26772009293,720,0.44451296449056343,784.75488940967,0.3908537322765325,277.393427389018,0.0
PRTD,39,0.6,Water,20260823,80,0,136.91637578688974,428527907.5926248,271.8717931401243,193197.95288851563,720,0.4360752607490442,771.4775754577712,0.37759971269461706,268.3304901229384,0.0
PRTD,39,0.6,Water,20260824,80,0,138.4257182421812,441552865.1654409,273.8874711947834,196462.6482047795,720,0.4384722819096202,783.1142115204746,0.3803992655483103,272.86478917330487,0.0
PRTD,39,0.6,Water,20260825,80,0,143.6422753677437,450836499.17304224,281.18487669312555,200198.36602785464,720,0.4466577663412754,791.3038635107268,0.39053455096267436,278.0532861497981,0.0
PRTD,39,0.6,Water,20260826,80,0,135.98426448211947,431372321.187409,271.23266884934077,193939.42870857392,720,0.43458835005432866,774.033735615833,0.3767120400685288,269.3603176507971,0.0
PRTD,39,0.6,Water,20260827,80,0,146.7472477595273,459702146.70114285,286.911549782883,204045.08707798686,720,0.45145943548477574,799.0464340397167,0.3984882635873375,283.39595427498176,0.0
PRTD,39,0.6,Water,20260828,80,0,139.14990756736793,437816050.5306234,273.4320271463555,194934.86561200937,720,0.43961774362533784,779.7934649374789,0.3797667043699382,270.74286890556857,0.0
PRTD,39,0.6,Water,20260829,80,0,126.41475551220563,393728009.1257024,254.05055415358854,180276.34505767754,720,0.4190179582339017,739.4893218424666,0.35284799187998406,250.3838125801077,0.0
PRTD,39,0.6,Water,20260830,80,0,138.17387627062783,436751886.1426193,273.470736373896,195329.10343989858,720,0.43807323758360667,778.8451976257857,0.3798204671859666,271.2904214443036,0.0
PRTD,39,0.6,Water,20260831,80,0,134.7661558496616,426067605.7121293,269.6759310711486,192605.88869246506,720,0.4326375116166689,769.2597503373412,0.3745499042654842,267.5081787395348,0.0
PRTD,39,0.6,Water,20260832,80,0,139.49042791248894,431951881.01711637,276.89221719194165,195904.92556221178,720,0.4401553196702414,774.5535282208249,0.38457252387769675,272.09017439196083,0.0
PRTD,39,0.6,Water,20260833,80,0,139.10085214476885,434821807.8948923,275.3067956899926,195655.60990114952,720,0.4395402461423136,777.1223697924252,0.38237054956943417,271.74390264048543,0.0
PRTD,39,0.6,Water,20260834,80,0,137.40030952764508,430458473.98209107,271.25585142119235,193076.69470954864,720,0.4368452394531047,773.2134192070085,0.37674423808498936,268.1620759854842,0.0
PRTD,39,0.6,Water,20260835,80,0,138.0901519695713,434759277.5253166,273.516355028757,195089.49505482113,720,0.4379404956561059,777.0664900098789,0.3798838264288292,270.9576320205849,0.0
PRTD,39,0.6,Water,20260836,80,0,137.4484207299001,439381950.95982677,272.2258052562374,195493.1106103316,720,0.43692171420871667,781.1867316246648,0.3780913961892186,271.5182091810161,0.0
PRTD,39,0.6,Water,20260837,80,0,137.26754036260525,431687448.60482335,271.8413089128488,193679.59466005865,720,0.43663412786305367,774.3164087374311,0.37755737349006774,268.99943702785924,0.0
PRTD,39,0.7,Climate,20260808,80,0,91.36136361119611,3537742.5772241144,162.9049197161239,27914.902223708636,400,0.47791569238516357,94.04443866098774,0.40726229929030977,69.78725555927159,0.0
PRTD,39,0.7,Climate,20260809,80,0,90.69566979456195,3514796.864294198,162.2814979490585,27819.790574053466,400,0.4761713709227014,93.73895754026442,0.4057037448726462,69.54947643513367,0.0
PRTD,39,0.7,Climate,20260810,80,0,90.50439868267166,3508982.0723742666,162.13941868507598,27805.03434840005,400,0.4756689991019797,93.66138575173692,0.40534854671268994,69.51258587100013,0.0
