scenario,trial,nrmse,angular_available,retained_rate
unpartitioned-two-regime,859,0.14959515555161454,1.0,0.975
context-partitioned,859,0.00831116304412665,1.0,1.0
single-regime,860,0.0035849658150891636,1.0,1.0
unpartitioned-two-regime,860,0.14941531278710055,1.0,0.975
context-partitioned,860,0.010363284924090567,1.0,1.0
single-regime,861,0.005689110332255606,1.0,1.0
unpartitioned-two-regime,861,0.14983750113105573,1.0,0.975
context-partitioned,861,0.006279623961975476,1.0,1.0
single-regime,862,0.007104876200457021,1.0,1.0
unpartitioned-two-regime,862,0.1633677816915755,1.0,1.0
context-partitioned,862,0.011797474445270826,1.0,1.0
single-regime,863,0.0055435086047235654,1.0,1.0
unpartitioned-two-regime,863,0.16550275822983437,1.0,1.0
context-partitioned,863,0.008312486045695924,1.0,1.0
single-regime,864,0.007769025785465043,1.0,1.0
unpartitioned-two-regime,864,0.16379526710973588,1.0,1.0
context-partitioned,864,0.007232464074201075,1.0,1.0
single-regime,865,0.006016464380217741,1.0,1.0
unpartitioned-two-regime,865,0.1655217838786622,1.0,1.0
context-partitioned,865,0.0069214873574765905,1.0,1.0
single-regime,866,0.005969184530635185,1.0,1.0
unpartitioned-two-regime,866,0.1655745484565658,1.0,1.0
context-partitioned,866,0.010568387516691036,1.0,1.0
single-regime,867,0.00536571370461834,1.0,1.0
unpartitioned-two-regime,867,0.16551603048064792,1.0,1.0
context-partitioned,867,0.012291312551125566,1.0,1.0
single-regime,868,0.0062334904108636855,1.0,1.0
unpartitioned-two-regime,868,0.16377870227884236,1.0,1.0
context-partitioned,868,0.011063139682345211,1.0,1.0
single-regime,869,0.00428117813407715,1.0,1.0
unpartitioned-two-regime,869,0.16379890176177175,1.0,1.0
context-partitioned,869,0.010516004473945427,1.0,1.0
single-regime,870,0.005868630324063717,1.0,1.0
unpartitioned-two-regime,870,0.16474283784167637,1.0,1.0
context-partitioned,870,0.007248756210755301,1.0,1.0
single-regime,871,0.007827994435480082,1.0,1.0
unpartitioned-two-regime,871,0.13459166275187176,1.0,0.95
context-partitioned,871,0.008747867293873928,1.0,1.0
single-regime,872,0.00699005560611696,1.0,1.0
unpartitioned-two-regime,872,0.1667237820597045,1.0,1.0
context-partitioned,872,0.012344858894164402,1.0,1.0
single-regime,873,0.0047418707993992166,1.0,1.0
unpartitioned-two-regime,873,0.14981729514513545,1.0,0.975
context-partitioned,873,0.01079920468780347,1.0,1.0
single-regime,874,0.008834067611693445,1.0,1.0
unpartitioned-two-regime,874,0.16620876057716658,1.0,1.0
context-partitioned,874,0.0075580946231227405,1.0,1.0
single-regime,875,0.004744991973511468,1.0,1.0
unpartitioned-two-regime,875,0.16210320970058764,1.0,1.0
context-partitioned,875,0.01038396641149113,1.0,1.0
single-regime,876,0.004446966528856629,1.0,1.0
unpartitioned-two-regime,876,0.1651459248170008,1.0,1.0
context-partitioned,876,0.007608401976065516,1.0,1.0
single-regime,877,0.007483954714786905,1.0,1.0
unpartitioned-two-regime,877,0.16563011117591744,1.0,1.0
context-partitioned,877,0.009315612514684277,1.0,1.0
single-regime,878,0.007673252371237365,1.0,1.0
unpartitioned-two-regime,878,0.1667471461172154,1.0,1.0
context-partitioned,878,0.008324288963092258,1.0,1.0
single-regime,879,0.0065506969422180145,1.0,1.0
unpartitioned-two-regime,879,0.1659199491732499,1.0,1.0
context-partitioned,879,0.006920235322618559,1.0,1.0
single-regime,880,0.00522077949441295,1.0,1.0
unpartitioned-two-regime,880,0.14774082731081864,1.0,0.975
context-partitioned,880,0.007990592865718144,1.0,1.0
single-regime,881,0.0057604926221725946,1.0,1.0
unpartitioned-two-regime,881,0.16343834787676595,1.0,1.0
context-partitioned,881,0.006907597967964306,1.0,1.0
single-regime,882,0.0058260749992736114,1.0,1.0
unpartitioned-two-regime,882,0.1637800865573095,1.0,1.0
context-partitioned,882,0.009587419811460766,1.0,1.0
single-regime,883,0.00564657402228445,1.0,1.0
unpartitioned-two-regime,883,0.16476722091466844,1.0,1.0
context-partitioned,883,0.00818614426545186,1.0,1.0
single-regime,884,0.00715297744980381,1.0,1.0
unpartitioned-two-regime,884,0.16664057668946813,1.0,1.0
context-partitioned,884,0.008222587057336887,1.0,1.0
single-regime,885,0.007597476045490496,1.0,1.0
unpartitioned-two-regime,885,0.14803065304221621,1.0,0.975
context-partitioned,885,0.012432982647997148,1.0,1.0
single-regime,886,0.00421464757775735,1.0,1.0
unpartitioned-two-regime,886,0.16536247088546088,1.0,1.0
context-partitioned,886,0.00790488685808303,1.0,1.0
single-regime,887,0.005090049709981959,1.0,1.0
unpartitioned-two-regime,887,0.16529430211943877,1.0,1.0
context-partitioned,887,0.007435192442151475,1.0,1.0
single-regime,888,0.004644700822141555,1.0,1.0
unpartitioned-two-regime,888,0.14993690437469437,1.0,0.975
context-partitioned,888,0.008925277823199008,1.0,1.0
single-regime,889,0.0038675372211484783,1.0,1.0
unpartitioned-two-regime,889,0.16599974828596514,1.0,1.0
context-partitioned,889,0.0091301243844975,1.0,1.0
single-regime,890,0.005574895969800229,1.0,1.0
unpartitioned-two-regime,890,0.1531644966507264,1.0,0.975
context-partitioned,890,0.007998455838260188,1.0,1.0
single-regime,891,0.009152382591420866,1.0,1.0
unpartitioned-two-regime,891,0.14907140418296153,1.0,0.975
context-partitioned,891,0.006856852248897306,1.0,1.0
single-regime,892,0.008742603505629129,1.0,1.0
unpartitioned-two-regime,892,0.16599875246478402,1.0,1.0
context-partitioned,892,0.006763356606881161,1.0,1.0
single-regime,893,0.0073460783694407,1.0,1.0
unpartitioned-two-regime,893,0.15193001616899876,1.0,0.975
context-partitioned,893,0.011160687105820279,1.0,1.0
single-regime,894,0.006217654202005125,1.0,1.0
unpartitioned-two-regime,894,0.1644364869253194,1.0,1.0
context-partitioned,894,0.009193150812787565,1.0,1.0
single-regime,895,0.007075371934332622,1.0,1.0
unpartitioned-two-regime,895,0.16436958905362062,1.0,1.0
context-partitioned,895,0.01139044035526994,1.0,1.0
single-regime,896,0.0072230862175838234,1.0,1.0
unpartitioned-two-regime,896,0.16455125253266428,1.0,1.0
context-partitioned,896,0.0082414657513619,1.0,1.0
single-regime,897,0.0068217602715524685,1.0,1.0
unpartitioned-two-regime,897,0.1657792138332738,1.0,1.0
context-partitioned,897,0.006836297060286826,1.0,1.0
single-regime,898,0.0051632945370057364,1.0,1.0
unpartitioned-two-regime,898,0.1663285550159714,1.0,1.0
context-partitioned,898,0.008819535640968552,1.0,1.0
single-regime,899,0.0030758205838441297,1.0,1.0
unpartitioned-two-regime,899,0.16457722090611182,1.0,1.0
context-partitioned,899,0.009430602834606887,1.0,1.0
single-regime,900,0.009718896467449991,1.0,1.0
unpartitioned-two-regime,900,0.16641530969997018,1.0,1.0
context-partitioned,900,0.009435954678667677,1.0,1.0
single-regime,901,0.007263974792350777,1.0,1.0
unpartitioned-two-regime,901,0.1654838156267664,1.0,1.0
context-partitioned,901,0.008604844133730714,1.0,1.0
single-regime,902,0.006246392198656505,1.0,1.0
unpartitioned-two-regime,902,0.16545831010664322,1.0,1.0
context-partitioned,902,0.006320171556390515,1.0,1.0
single-regime,903,0.006280247883754239,1.0,1.0
unpartitioned-two-regime,903,0.16414009478770877,1.0,1.0
context-partitioned,903,0.010077561234097893,1.0,1.0
single-regime,904,0.005524128443259157,1.0,1.0
unpartitioned-two-regime,904,0.16586301548859314,1.0,1.0
context-partitioned,904,0.008037072456176176,1.0,1.0
single-regime,905,0.006150578303080873,1.0,1.0
unpartitioned-two-regime,905,0.16034765130266887,1.0,1.0
context-partitioned,905,0.010514604986354592,1.0,1.0
single-regime,906,0.007031897706364712,1.0,1.0
unpartitioned-two-regime,906,0.16422626235487764,1.0,1.0
context-partitioned,906,0.008682939667205937,1.0,1.0
single-regime,907,0.007355781045649121,1.0,1.0
unpartitioned-two-regime,907,0.16647022695875383,1.0,1.0
context-partitioned,907,0.007591415376577291,1.0,1.0
single-regime,908,0.0060970287310829355,1.0,1.0
unpartitioned-two-regime,908,0.12706679901896586,1.0,0.95
context-partitioned,908,0.007651112282473795,1.0,1.0
single-regime,909,0.006057500405126273,1.0,1.0
unpartitioned-two-regime,909,0.14629353335488224,1.0,0.975
context-partitioned,909,0.007263247136171521,1.0,1.0
single-regime,910,0.00637528340684242,1.0,1.0
unpartitioned-two-regime,910,0.16545981627932793,1.0,1.0
context-partitioned,910,0.008726610887119051,1.0,1.0
single-regime,911,0.002946030038726271,1.0,1.0
unpartitioned-two-regime,911,0.16481575495235973,1.0,1.0
context-partitioned,911,0.007381368818439599,1.0,1.0
single-regime,912,0.008833376051637674,1.0,1.0
unpartitioned-two-regime,912,0.1648564939689476,1.0,1.0
context-partitioned,912,0.008805371703286019,1.0,1.0
single-regime,913,0.00638720425563169,1.0,1.0
unpartitioned-two-regime,913,0.15037045484282385,1.0,0.975
context-partitioned,913,0.008631436137095274,1.0,1.0
single-regime,914,0.006555115417333571,1.0,1.0
unpartitioned-two-regime,914,0.14576676158606564,1.0,0.925
context-partitioned,914,0.00734982686785953,1.0,1.0
single-regime,915,0.005210357462142492,1.0,1.0
unpartitioned-two-regime,915,0.16439024891834506,1.0,1.0
context-partitioned,915,0.009353036511788964,1.0,1.0
single-regime,916,0.006830116883221584,1.0,1.0
unpartitioned-two-regime,916,0.1658479561376005,1.0,1.0
context-partitioned,916,0.011464487056437302,1.0,1.0
single-regime,917,0.005884151063128006,1.0,1.0
unpartitioned-two-regime,917,0.14994706118988735,1.0,0.975
context-partitioned,917,0.010139674480863073,1.0,1.0
single-regime,918,0.006627657890506333,1.0,1.0
unpartitioned-two-regime,918,0.16435485764936722,1.0,1.0
context-partitioned,918,0.011755576508135466,1.0,1.0
single-regime,919,0.0072710432861458054,1.0,1.0
unpartitioned-two-regime,919,0.16677144058530305,1.0,1.0
context-partitioned,919,0.009051629336441457,1.0,1.0
single-regime,920,0.005189386827091399,1.0,1.0
unpartitioned-two-regime,920,0.16638487560520995,1.0,1.0
context-partitioned,920,0.011399597691532107,1.0,1.0
single-regime,921,0.005429181813483671,1.0,1.0
unpartitioned-two-regime,921,0.16643429840701343,1.0,1.0
context-partitioned,921,0.007617018063726192,1.0,1.0
single-regime,922,0.006476267118585095,1.0,1.0
unpartitioned-two-regime,922,0.15001693808035263,1.0,0.975
context-partitioned,922,0.008997461350301765,1.0,1.0
single-regime,923,0.008069672516684952,1.0,1.0
unpartitioned-two-regime,923,0.1635148070221995,1.0,1.0
context-partitioned,923,0.00768887340320689,1.0,1.0
single-regime,924,0.007402913438052254,1.0,1.0
unpartitioned-two-regime,924,0.16417577022569627,1.0,1.0
context-partitioned,924,0.009814497658740016,1.0,1.0
single-regime,925,0.005123385181688527,1.0,1.0
unpartitioned-two-regime,925,0.16672960892784075,1.0,1.0
context-partitioned,925,0.0076730121610412766,1.0,1.0
single-regime,926,0.006460201357012397,1.0,1.0
unpartitioned-two-regime,926,0.1473480302945685,1.0,0.975
context-partitioned,926,0.010360862219477409,1.0,1.0
single-regime,927,0.005101300900643765,1.0,1.0
unpartitioned-two-regime,927,0.1664430705914294,1.0,1.0
context-partitioned,927,0.009603329943784954,1.0,1.0
single-regime,928,0.009368782129908363,1.0,1.0
unpartitioned-two-regime,928,0.16179184541448074,1.0,1.0
context-partitioned,928,0.010075906222771748,1.0,1.0
single-regime,929,0.006356745158690228,1.0,1.0
unpartitioned-two-regime,929,0.1667325540414073,1.0,1.0
context-partitioned,929,0.007431487778842373,1.0,1.0
single-regime,930,0.004665002767852381,1.0,1.0
unpartitioned-two-regime,930,0.16272711324453878,1.0,1.0
context-partitioned,930,0.009039718421614825,1.0,1.0
single-regime,931,0.008003182077665661,1.0,1.0
unpartitioned-two-regime,931,0.1657096764867632,1.0,1.0
context-partitioned,931,0.009587157088913957,1.0,1.0
single-regime,932,0.007293289376415691,1.0,1.0
unpartitioned-two-regime,932,0.16670846649990745,1.0,1.0
context-partitioned,932,0.010266716762916218,1.0,1.0
single-regime,933,0.005652275302820162,1.0,1.0
unpartitioned-two-regime,933,0.1668450088952742,1.0,1.0
context-partitioned,933,0.010466610692176827,1.0,1.0
single-regime,934,0.005162445213002651,1.0,1.0
unpartitioned-two-regime,934,0.14691992959617295,1.0,0.975
context-partitioned,934,0.0065212578410631244,1.0,1.0
single-regime,935,0.007451770439800036,1.0,1.0
unpartitioned-two-regime,935,0.16481841734059713,1.0,1.0
context-partitioned,935,0.00817552092238744,1.0,1.0
single-regime,936,0.006812497564687347,1.0,1.0
unpartitioned-two-regime,936,0.16569237160746686,1.0,1.0
context-partitioned,936,0.007802652548807276,1.0,1.0
single-regime,937,0.007940736017911393,1.0,1.0
unpartitioned-two-regime,937,0.14738451786865858,1.0,0.975
context-partitioned,937,0.008913813459911917,1.0,1.0
single-regime,938,0.007085701418343057,1.0,1.0
unpartitioned-two-regime,938,0.14532605562821224,1.0,0.975
context-partitioned,938,0.007515940021461654,1.0,1.0
single-regime,939,0.0053968754944010095,1.0,1.0
unpartitioned-two-regime,939,0.14412898900764193,1.0,0.975
context-partitioned,939,0.009156397463643991,1.0,1.0
single-regime,940,0.007230079856216911,1.0,1.0
unpartitioned-two-regime,940,0.1645344960102821,1.0,1.0
context-partitioned,940,0.008459150287629755,1.0,1.0
single-regime,941,0.006397012276574293,1.0,1.0
unpartitioned-two-regime,941,0.16295687085653565,1.0,1.0
context-partitioned,941,0.009649638547089473,1.0,1.0
single-regime,942,0.0052870781085398695,1.0,1.0
unpartitioned-two-regime,942,0.14552407344915588,1.0,0.975
context-partitioned,942,0.011982187771819183,1.0,1.0
single-regime,943,0.0039930442526410785,1.0,1.0
unpartitioned-two-regime,943,0.16668897549452463,1.0,1.0
context-partitioned,943,0.011764288977612716,1.0,1.0
single-regime,944,0.00731127044616342,1.0,1.0
unpartitioned-two-regime,944,0.16648410846913955,1.0,1.0
context-partitioned,944,0.011116544412260404,1.0,1.0
single-regime,945,0.008237587306614409,1.0,1.0
unpartitioned-two-regime,945,0.16578197472512668,1.0,1.0
context-partitioned,945,0.008898394773860249,1.0,0.975
single-regime,946,0.0046503859026620015,1.0,1.0
unpartitioned-two-regime,946,0.16557922876134573,1.0,1.0
context-partitioned,946,0.007406083210422228,1.0,1.0
single-regime,947,0.004746697690007621,1.0,1.0
unpartitioned-two-regime,947,0.16142964975662313,1.0,1.0
context-partitioned,947,0.009702134607516743,1.0,1.0
single-regime,948,0.005516070362010607,1.0,1.0
unpartitioned-two-regime,948,0.14543753497324227,1.0,0.975
context-partitioned,948,0.008173720647450686,1.0,1.0
single-regime,949,0.004930237434339511,1.0,1.0
unpartitioned-two-regime,949,0.15165852224447493,1.0,0.975
context-partitioned,949,0.009439593850974379,1.0,1.0
single-regime,950,0.005272344186817268,1.0,1.0
unpartitioned-two-regime,950,0.16546547710954154,1.0,1.0
context-partitioned,950,0.010003961591670277,1.0,1.0
single-regime,951,0.0042021701207835315,1.0,1.0
unpartitioned-two-regime,951,0.1616006089045523,1.0,1.0
context-partitioned,951,0.010125668250033294,1.0,1.0
single-regime,952,0.007232931997433735,1.0,1.0
unpartitioned-two-regime,952,0.16672785887146013,1.0,1.0
context-partitioned,952,0.007290887110818131,1.0,1.0
single-regime,953,0.006775354271048843,1.0,1.0
unpartitioned-two-regime,953,0.14837270088164514,1.0,0.975
context-partitioned,953,0.005370586168467225,1.0,1.0
single-regime,954,0.0061807569519392305,1.0,1.0
unpartitioned-two-regime,954,0.1655750045587014,1.0,1.0
context-partitioned,954,0.006287251396503234,1.0,1.0
single-regime,955,0.009606963238217773,1.0,1.0
unpartitioned-two-regime,955,0.165166131401516,1.0,1.0
context-partitioned,955,0.00835682921950641,1.0,1.0
single-regime,956,0.006833279657606761,1.0,1.0
unpartitioned-two-regime,956,0.16563291607771793,1.0,1.0
context-partitioned,956,0.009081609794569116,1.0,1.0
single-regime,957,0.0057135962309358855,1.0,1.0
unpartitioned-two-regime,957,0.16364478065385546,1.0,1.0
context-partitioned,957,0.008170700309037583,1.0,1.0
single-regime,958,0.00449860723245103,1.0,1.0
unpartitioned-two-regime,958,0.16626178781318132,1.0,1.0
context-partitioned,958,0.010747465999778206,1.0,1.0
single-regime,959,0.006118980206559012,1.0,1.0
unpartitioned-two-regime,959,0.16375379205099866,1.0,1.0
context-partitioned,959,0.008909525517828904,1.0,1.0
single-regime,960,0.007635423741948821,1.0,1.0
unpartitioned-two-regime,960,0.16507209594095273,1.0,1.0
context-partitioned,960,0.006901180839275012,1.0,1.0
single-regime,961,0.009113071435082476,1.0,1.0
unpartitioned-two-regime,961,0.1666634879961358,1.0,1.0
context-partitioned,961,0.010202177344077563,1.0,1.0
single-regime,962,0.004185643225315843,1.0,1.0
unpartitioned-two-regime,962,0.16656957215450216,1.0,1.0
context-partitioned,962,0.008776790505132751,1.0,1.0
single-regime,963,0.007123295242900444,1.0,1.0
unpartitioned-two-regime,963,0.16405818616644843,1.0,1.0
context-partitioned,963,0.009645767955722164,1.0,1.0
single-regime,964,0.006214201940879291,1.0,1.0
unpartitioned-two-regime,964,0.163722297281572,1.0,1.0
context-partitioned,964,0.009199121168741307,1.0,1.0
single-regime,965,0.00622726268551859,1.0,1.0
unpartitioned-two-regime,965,0.14499564537979517,1.0,0.975
context-partitioned,965,0.009405537244724517,1.0,1.0
single-regime,966,0.0034027635707101927,1.0,1.0
unpartitioned-two-regime,966,0.16291351325120176,1.0,1.0
context-partitioned,966,0.00826823599119609,1.0,1.0
single-regime,967,0.007572889776797134,1.0,1.0
unpartitioned-two-regime,967,0.1660084925399574,1.0,1.0
context-partitioned,967,0.011145149024479922,1.0,1.0
single-regime,968,0.003461871671270125,1.0,1.0
unpartitioned-two-regime,968,0.16635675596738259,1.0,1.0
context-partitioned,968,0.006910662562280437,1.0,1.0
single-regime,969,0.005892206516885309,1.0,1.0
unpartitioned-two-regime,969,0.16658197215783208,1.0,1.0
context-partitioned,969,0.007369350047446139,1.0,1.0
single-regime,970,0.00475119515152118,1.0,1.0
unpartitioned-two-regime,970,0.16466174651356127,1.0,1.0
context-partitioned,970,0.007794558468542978,1.0,1.0
single-regime,971,0.006832863601425256,1.0,1.0
unpartitioned-two-regime,971,0.1467287312061026,1.0,0.975
context-partitioned,971,0.007851459317651266,1.0,1.0
single-regime,972,0.0038696331802002093,1.0,1.0
unpartitioned-two-regime,972,0.16656992581889776,1.0,1.0
context-partitioned,972,0.008861634612536253,1.0,1.0
single-regime,973,0.005393313621720606,1.0,1.0
unpartitioned-two-regime,973,0.16432901096155267,1.0,1.0
context-partitioned,973,0.009246072854583308,1.0,1.0
single-regime,974,0.006162528021177082,1.0,1.0
unpartitioned-two-regime,974,0.16652407169025576,1.0,1.0
context-partitioned,974,0.009947614011259907,1.0,1.0
single-regime,975,0.006290700502721754,1.0,1.0
unpartitioned-two-regime,975,0.165137366936087,1.0,1.0
context-partitioned,975,0.008328255229781253,1.0,1.0
single-regime,976,0.003991555691873787,1.0,1.0
unpartitioned-two-regime,976,0.16459757049327323,1.0,1.0
context-partitioned,976,0.00925179281509372,1.0,1.0
single-regime,977,0.00689995559038524,1.0,1.0
unpartitioned-two-regime,977,0.15060087023878296,1.0,0.975
context-partitioned,977,0.007962632962692862,1.0,1.0
single-regime,978,0.007180713457615835,1.0,1.0
unpartitioned-two-regime,978,0.1648122139440317,1.0,1.0
context-partitioned,978,0.008480747563406305,1.0,1.0
single-regime,979,0.007660505219071818,1.0,1.0
unpartitioned-two-regime,979,0.16361276687589327,1.0,1.0
context-partitioned,979,0.008398042619709918,1.0,1.0
single-regime,980,0.0063947613672627685,1.0,1.0
unpartitioned-two-regime,980,0.16565996267566935,1.0,1.0
context-partitioned,980,0.009147217057815576,1.0,1.0
single-regime,981,0.007601879053940158,1.0,1.0
unpartitioned-two-regime,981,0.14293888592481493,1.0,0.975
context-partitioned,981,0.01128968641797537,1.0,1.0
single-regime,982,0.005273352160578725,1.0,1.0
unpartitioned-two-regime,982,0.16624996175296164,1.0,1.0
context-partitioned,982,0.00875124333969255,1.0,1.0
single-regime,983,0.007840557625065681,1.0,1.0
unpartitioned-two-regime,983,0.16548168483056927,1.0,1.0
context-partitioned,983,0.007895505211054874,1.0,1.0
single-regime,984,0.006249335821728771,1.0,1.0
unpartitioned-two-regime,984,0.16647351934468751,1.0,1.0
context-partitioned,984,0.010225550585277712,1.0,1.0
single-regime,985,0.007369055703377178,1.0,1.0
unpartitioned-two-regime,985,0.16436922313700975,1.0,1.0
context-partitioned,985,0.009560229653942466,1.0,0.975
single-regime,986,0.005570653410748979,1.0,1.0
unpartitioned-two-regime,986,0.16342859684513858,1.0,1.0
context-partitioned,986,0.006510013622000716,1.0,1.0
single-regime,987,0.00839706117358132,1.0,1.0
unpartitioned-two-regime,987,0.1660119798251411,1.0,1.0
context-partitioned,987,0.009048156490416175,1.0,1.0
single-regime,988,0.0074405557517782965,1.0,1.0
unpartitioned-two-regime,988,0.16304426415394582,1.0,1.0
context-partitioned,988,0.010432420890852584,1.0,1.0
single-regime,989,0.00418754876799779,1.0,1.0
unpartitioned-two-regime,989,0.16681094985803316,1.0,1.0
context-partitioned,989,0.011029279028485186,1.0,1.0
single-regime,990,0.005905554276834041,1.0,1.0
unpartitioned-two-regime,990,0.16519419018911977,1.0,1.0
context-partitioned,990,0.00838649387438433,1.0,1.0
single-regime,991,0.007269477716219278,1.0,1.0
unpartitioned-two-regime,991,0.1659279173884233,1.0,1.0
context-partitioned,991,0.011196382128174523,1.0,1.0
single-regime,992,0.004332156624305194,1.0,1.0
unpartitioned-two-regime,992,0.1618324203573168,1.0,1.0
context-partitioned,992,0.008658402732586402,1.0,1.0
single-regime,993,0.005417756716270081,1.0,1.0
unpartitioned-two-regime,993,0.12993983310034476,1.0,0.95
context-partitioned,993,0.006378349009456651,1.0,1.0
single-regime,994,0.006670165002470641,1.0,1.0
unpartitioned-two-regime,994,0.15070108226867612,1.0,0.975
context-partitioned,994,0.007613511165654048,1.0,1.0
single-regime,995,0.005213336287995287,1.0,1.0
unpartitioned-two-regime,995,0.16469464392849373,1.0,1.0
context-partitioned,995,0.009222492399791258,1.0,1.0
single-regime,996,0.007021568268680883,1.0,1.0
unpartitioned-two-regime,996,0.1479929379407244,1.0,0.975
context-partitioned,996,0.010594361704213726,1.0,1.0
single-regime,997,0.007288839415050076,1.0,1.0
unpartitioned-two-regime,997,0.16225236672286594,1.0,1.0
context-partitioned,997,0.011159847797826042,1.0,1.0
single-regime,998,0.00560542236007153,1.0,1.0
unpartitioned-two-regime,998,0.16196548653928156,1.0,1.0
context-partitioned,998,0.011058449431199453,1.0,1.0
single-regime,999,0.006136303571725056,1.0,1.0
unpartitioned-two-regime,999,0.13023352421856538,1.0,0.95
context-partitioned,999,0.010382137089766624,1.0,1.0
