scene,target_workers,seed,task_id,epsilon,max_iterations,fixed_point_gap,iterations,converged,cap_hit,reference_iterations,reference_converged
Climate,39,20260808,53,0.001,2,2.3019900306653367e-05,1,True,False,16,True
Climate,39,20260808,53,0.001,5,2.3019900306653367e-05,1,True,False,16,True
Climate,39,20260808,53,0.001,50,2.3019900306653367e-05,1,True,False,16,True
Climate,39,20260808,53,1e-05,2,5.873272544599097e-06,2,False,True,16,True
Climate,39,20260808,53,1e-05,5,1.6240560621466806e-06,3,True,False,16,True
Climate,39,20260808,53,1e-05,50,1.6240560621466806e-06,3,True,False,16,True
Climate,39,20260808,53,1e-12,2,5.873272544599097e-06,2,False,True,16,True
Climate,39,20260808,53,1e-12,5,1.3756927591324548e-07,5,False,True,16,True
Climate,39,20260808,53,1e-12,50,0.0,16,True,False,16,True
Climate,39,20260808,54,0.001,2,8.595331394995922e-05,1,True,False,18,True
Climate,39,20260808,54,0.001,5,8.595331394995922e-05,1,True,False,18,True
Climate,39,20260808,54,0.001,50,8.595331394995922e-05,1,True,False,18,True
Climate,39,20260808,54,1e-05,2,2.7442719183959584e-05,2,False,True,18,True
Climate,39,20260808,54,1e-05,5,2.77543400510348e-06,4,True,False,18,True
Climate,39,20260808,54,1e-05,50,2.77543400510348e-06,4,True,False,18,True
Climate,39,20260808,54,1e-12,2,2.7442719183959584e-05,2,False,True,18,True
Climate,39,20260808,54,1e-12,5,8.817845971010403e-07,5,False,True,18,True
Climate,39,20260808,54,1e-12,50,0.0,18,True,False,18,True
Climate,39,20260808,55,0.001,2,6.976713048777709e-05,1,True,False,18,True
Climate,39,20260808,55,0.001,5,6.976713048777709e-05,1,True,False,18,True
Climate,39,20260808,55,0.001,50,6.976713048777709e-05,1,True,False,18,True
Climate,39,20260808,55,1e-05,2,2.124324304240063e-05,2,False,True,18,True
Climate,39,20260808,55,1e-05,5,2.1394643888659633e-06,4,True,False,18,True
Climate,39,20260808,55,1e-05,50,2.1394643888659633e-06,4,True,False,18,True
Climate,39,20260808,55,1e-12,2,2.124324304240063e-05,2,False,True,18,True
Climate,39,20260808,55,1e-12,5,6.890622038099883e-07,5,False,True,18,True
Climate,39,20260808,55,1e-12,50,0.0,18,True,False,18,True
Climate,39,20260808,56,0.001,2,6.116586817652252e-05,1,True,False,17,True
Climate,39,20260808,56,0.001,5,6.116586817652252e-05,1,True,False,17,True
Climate,39,20260808,56,0.001,50,6.116586817652252e-05,1,True,False,17,True
Climate,39,20260808,56,1e-05,2,1.7336431520645932e-05,2,False,True,17,True
Climate,39,20260808,56,1e-05,5,1.4708904779129552e-06,4,True,False,17,True
Climate,39,20260808,56,1e-05,50,1.4708904779129552e-06,4,True,False,17,True
Climate,39,20260808,56,1e-12,2,1.7336431520645932e-05,2,False,True,17,True
Climate,39,20260808,56,1e-12,5,4.4040596227655787e-07,5,False,True,17,True
Climate,39,20260808,56,1e-12,50,0.0,17,True,False,17,True
Climate,39,20260808,57,0.001,2,9.328509263763688e-06,1,True,False,16,True
Climate,39,20260808,57,0.001,5,9.328509263763688e-06,1,True,False,16,True
Climate,39,20260808,57,0.001,50,9.328509263763688e-06,1,True,False,16,True
Climate,39,20260808,57,1e-05,2,2.1690038690618265e-06,2,True,False,16,True
Climate,39,20260808,57,1e-05,5,2.1690038690618265e-06,2,True,False,16,True
Climate,39,20260808,57,1e-05,50,2.1690038690618265e-06,2,True,False,16,True
Climate,39,20260808,57,1e-12,2,2.1690038690618265e-06,2,False,True,16,True
Climate,39,20260808,57,1e-12,5,5.407968433314476e-08,5,False,True,16,True
Climate,39,20260808,57,1e-12,50,0.0,16,True,False,16,True
Climate,39,20260808,58,0.001,2,4.015609435528791e-05,1,True,False,17,True
Climate,39,20260808,58,0.001,5,4.015609435528791e-05,1,True,False,17,True
Climate,39,20260808,58,0.001,50,4.015609435528791e-05,1,True,False,17,True
Climate,39,20260808,58,1e-05,2,1.1132942989794085e-05,2,False,True,17,True
Climate,39,20260808,58,1e-05,5,3.209313774959566e-06,3,True,False,17,True
Climate,39,20260808,58,1e-05,50,3.209313774959566e-06,3,True,False,17,True
Climate,39,20260808,58,1e-12,2,1.1132942989794085e-05,2,False,True,17,True
Climate,39,20260808,58,1e-12,5,2.8422105949216814e-07,5,False,True,17,True
Climate,39,20260808,58,1e-12,50,0.0,17,True,False,17,True
Climate,39,20260808,59,0.001,2,5.4735131713521746e-05,1,True,False,14,True
Climate,39,20260808,59,0.001,5,5.4735131713521746e-05,1,True,False,14,True
Climate,39,20260808,59,0.001,50,5.4735131713521746e-05,1,True,False,14,True
Climate,39,20260808,59,1e-05,2,1.0254796705630466e-05,2,False,True,14,True
Climate,39,20260808,59,1e-05,5,1.9633673346046663e-06,3,True,False,14,True
Climate,39,20260808,59,1e-05,50,1.9633673346046663e-06,3,True,False,14,True
Climate,39,20260808,59,1e-12,2,1.0254796705630466e-05,2,False,True,14,True
Climate,39,20260808,59,1e-12,5,8.026969664704168e-08,5,False,True,14,True
Climate,39,20260808,59,1e-12,50,0.0,14,True,False,14,True
Climate,39,20260808,60,0.001,2,6.176744944527217e-05,1,True,False,17,True
Climate,39,20260808,60,0.001,5,6.176744944527217e-05,1,True,False,17,True
Climate,39,20260808,60,0.001,50,6.176744944527217e-05,1,True,False,17,True
Climate,39,20260808,60,1e-05,2,1.6855176380879283e-05,2,False,True,17,True
Climate,39,20260808,60,1e-05,5,1.4257153155191259e-06,4,True,False,17,True
Climate,39,20260808,60,1e-05,50,1.4257153155191259e-06,4,True,False,17,True
Climate,39,20260808,60,1e-12,2,1.6855176380879283e-05,2,False,True,17,True
Climate,39,20260808,60,1e-12,5,4.2846906613395606e-07,5,False,True,17,True
Climate,39,20260808,60,1e-12,50,0.0,17,True,False,17,True
Climate,39,20260808,61,0.001,2,8.281698244748655e-05,1,True,False,16,True
Climate,39,20260808,61,0.001,5,8.281698244748655e-05,1,True,False,16,True
Climate,39,20260808,61,0.001,50,8.281698244748655e-05,1,True,False,16,True
Climate,39,20260808,61,1e-05,2,2.235135253648874e-05,2,False,True,16,True
Climate,39,20260808,61,1e-05,5,1.6453389318661204e-06,4,True,False,16,True
Climate,39,20260808,61,1e-05,50,1.6453389318661204e-06,4,True,False,16,True
Climate,39,20260808,61,1e-12,2,2.235135253648874e-05,2,False,True,16,True
Climate,39,20260808,61,1e-12,5,4.468141063438361e-07,5,False,True,16,True
Climate,39,20260808,61,1e-12,50,0.0,16,True,False,16,True
Climate,39,20260808,62,0.001,2,0.00010287418149026416,1,True,False,18,True
Climate,39,20260808,62,0.001,5,0.00010287418149026416,1,True,False,18,True
Climate,39,20260808,62,0.001,50,0.00010287418149026416,1,True,False,18,True
Climate,39,20260808,62,1e-05,2,3.2190652671285895e-05,2,False,True,18,True
Climate,39,20260808,62,1e-05,5,3.1539716166014067e-06,4,True,False,18,True
Climate,39,20260808,62,1e-05,50,3.1539716166014067e-06,4,True,False,18,True
Climate,39,20260808,62,1e-12,2,3.2190652671285895e-05,2,False,True,18,True
Climate,39,20260808,62,1e-12,5,9.902937752743513e-07,5,False,True,18,True
Climate,39,20260808,62,1e-12,50,0.0,18,True,False,18,True
Climate,39,20260808,63,0.001,2,1.3464061160830254e-06,2,True,False,7,True
Climate,39,20260808,63,0.001,5,1.3464061160830254e-06,2,True,False,7,True
Climate,39,20260808,63,0.001,50,1.3464061160830254e-06,2,True,False,7,True
Climate,39,20260808,63,1e-05,2,1.3464061160830254e-06,2,False,True,7,True
Climate,39,20260808,63,1e-05,5,2.0883430308944865e-08,3,True,False,7,True
Climate,39,20260808,63,1e-05,50,2.0883430308944865e-08,3,True,False,7,True
Climate,39,20260808,63,1e-12,2,1.3464061160830254e-06,2,False,True,7,True
Climate,39,20260808,63,1e-12,5,6.135800510205472e-12,5,False,True,7,True
Climate,39,20260808,63,1e-12,50,0.0,7,True,False,7,True
Climate,39,20260808,64,0.001,2,6.979409544966128e-05,1,True,False,18,True
Climate,39,20260808,64,0.001,5,6.979409544966128e-05,1,True,False,18,True
Climate,39,20260808,64,0.001,50,6.979409544966128e-05,1,True,False,18,True
Climate,39,20260808,64,1e-05,2,2.154814648313975e-05,2,False,True,18,True
Climate,39,20260808,64,1e-05,5,2.2289133543151487e-06,4,True,False,18,True
Climate,39,20260808,64,1e-05,50,2.2289133543151487e-06,4,True,False,18,True
Climate,39,20260808,64,1e-12,2,2.154814648313975e-05,2,False,True,18,True
Climate,39,20260808,64,1e-12,5,7.287017053224551e-07,5,False,True,18,True
Climate,39,20260808,64,1e-12,50,0.0,18,True,False,18,True
Climate,39,20260808,65,0.001,2,1.5021222030487581e-06,2,True,False,8,True
Climate,39,20260808,65,0.001,5,1.5021222030487581e-06,2,True,False,8,True
Climate,39,20260808,65,0.001,50,1.5021222030487581e-06,2,True,False,8,True
Climate,39,20260808,65,1e-05,2,1.5021222030487581e-06,2,False,True,8,True
Climate,39,20260808,65,1e-05,5,4.3716565697434644e-08,3,True,False,8,True
Climate,39,20260808,65,1e-05,50,4.3716565697434644e-08,3,True,False,8,True
Climate,39,20260808,65,1e-12,2,1.5021222030487581e-06,2,False,True,8,True
Climate,39,20260808,65,1e-12,5,4.790644693843952e-11,5,False,True,8,True
Climate,39,20260808,65,1e-12,50,0.0,8,True,False,8,True
Climate,39,20260808,66,0.001,2,0.00011289450471295407,1,True,False,21,True
Climate,39,20260808,66,0.001,5,0.00011289450471295407,1,True,False,21,True
Climate,39,20260808,66,0.001,50,0.00011289450471295407,1,True,False,21,True
Climate,39,20260808,66,1e-05,2,4.147771226568663e-05,2,False,True,21,True
Climate,39,20260808,66,1e-05,5,5.588255824866857e-06,4,True,False,21,True
Climate,39,20260808,66,1e-05,50,5.588255824866857e-06,4,True,False,21,True
Climate,39,20260808,66,1e-12,2,4.147771226568663e-05,2,False,True,21,True
Climate,39,20260808,66,1e-12,5,2.0489187848218557e-06,5,False,True,21,True
Climate,39,20260808,66,1e-12,50,0.0,21,True,False,21,True
Climate,39,20260808,67,0.001,2,7.907178635593516e-05,1,True,False,16,True
Climate,39,20260808,67,0.001,5,7.907178635593516e-05,1,True,False,16,True
Climate,39,20260808,67,0.001,50,7.907178635593516e-05,1,True,False,16,True
Climate,39,20260808,67,1e-05,2,2.1393414591124276e-05,2,False,True,16,True
Climate,39,20260808,67,1e-05,5,1.5943647932979536e-06,4,True,False,16,True
Climate,39,20260808,67,1e-05,50,1.5943647932979536e-06,4,True,False,16,True
Climate,39,20260808,67,1e-12,2,2.1393414591124276e-05,2,False,True,16,True
Climate,39,20260808,67,1e-12,5,4.3729046466494337e-07,5,False,True,16,True
Climate,39,20260808,67,1e-12,50,0.0,16,True,False,16,True
Climate,39,20260808,68,0.001,2,1.9866797798842742e-05,1,True,False,16,True
Climate,39,20260808,68,0.001,5,1.9866797798842742e-05,1,True,False,16,True
Climate,39,20260808,68,0.001,50,1.9866797798842742e-05,1,True,False,16,True
Climate,39,20260808,68,1e-05,2,4.9347605723046425e-06,2,False,True,16,True
Climate,39,20260808,68,1e-05,5,1.2506539885052629e-06,3,True,False,16,True
Climate,39,20260808,68,1e-05,50,1.2506539885052629e-06,3,True,False,16,True
Climate,39,20260808,68,1e-12,2,4.9347605723046425e-06,2,False,True,16,True
Climate,39,20260808,68,1e-12,5,8.610901270584499e-08,5,False,True,16,True
Climate,39,20260808,68,1e-12,50,0.0,16,True,False,16,True
Climate,39,20260808,69,0.001,2,8.309976643146944e-05,1,True,False,16,True
Climate,39,20260808,69,0.001,5,8.309976643146944e-05,1,True,False,16,True
Climate,39,20260808,69,0.001,50,8.309976643146944e-05,1,True,False,16,True
Climate,39,20260808,69,1e-05,2,2.261150625868292e-05,2,False,True,16,True
Climate,39,20260808,69,1e-05,5,1.7185910635637068e-06,4,True,False,16,True
Climate,39,20260808,69,1e-05,50,1.7185910635637068e-06,4,True,False,16,True
Climate,39,20260808,69,1e-12,2,2.261150625868292e-05,2,False,True,16,True
Climate,39,20260808,69,1e-12,5,4.736817259810492e-07,5,False,True,16,True
Climate,39,20260808,69,1e-12,50,0.0,16,True,False,16,True
Climate,39,20260808,70,0.001,2,2.2657960260606752e-05,1,True,False,17,True
Climate,39,20260808,70,0.001,5,2.2657960260606752e-05,1,True,False,17,True
Climate,39,20260808,70,0.001,50,2.2657960260606752e-05,1,True,False,17,True
Climate,39,20260808,70,1e-05,2,7.1172365078001435e-06,2,False,True,17,True
Climate,39,20260808,70,1e-05,5,2.2432463429338353e-06,3,True,False,17,True
Climate,39,20260808,70,1e-05,50,2.2432463429338353e-06,3,True,False,17,True
Climate,39,20260808,70,1e-12,2,7.1172365078001435e-06,2,False,True,17,True
Climate,39,20260808,70,1e-12,5,2.2414965348818169e-07,5,False,True,17,True
Climate,39,20260808,70,1e-12,50,0.0,17,True,False,17,True
Climate,39,20260808,71,0.001,2,4.16755101131006e-05,1,True,False,17,True
Climate,39,20260808,71,0.001,5,4.16755101131006e-05,1,True,False,17,True
Climate,39,20260808,71,0.001,50,4.16755101131006e-05,1,True,False,17,True
Climate,39,20260808,71,1e-05,2,1.097886315706448e-05,2,False,True,17,True
Climate,39,20260808,71,1e-05,5,2.9745057995099884e-06,3,True,False,17,True
Climate,39,20260808,71,1e-05,50,2.9745057995099884e-06,3,True,False,17,True
Climate,39,20260808,71,1e-12,2,1.097886315706448e-05,2,False,True,17,True
Climate,39,20260808,71,1e-12,5,2.386410154155346e-07,5,False,True,17,True
Climate,39,20260808,71,1e-12,50,0.0,17,True,False,17,True
Climate,39,20260808,72,0.001,2,3.42037768696763e-05,1,True,False,19,True
Climate,39,20260808,72,0.001,5,3.42037768696763e-05,1,True,False,19,True
Climate,39,20260808,72,0.001,50,3.42037768696763e-05,1,True,False,19,True
Climate,39,20260808,72,1e-05,2,1.2028984954265103e-05,2,False,True,19,True
Climate,39,20260808,72,1e-05,5,4.311447713740065e-06,3,True,False,19,True
Climate,39,20260808,72,1e-05,50,4.311447713740065e-06,3,True,False,19,True
Climate,39,20260808,72,1e-12,2,1.2028984954265103e-05,2,False,True,19,True
Climate,39,20260808,72,1e-12,5,5.614474228375283e-07,5,False,True,19,True
Climate,39,20260808,72,1e-12,50,0.0,19,True,False,19,True
Climate,39,20260808,73,0.001,2,3.375338902083853e-05,1,True,False,17,True
Climate,39,20260808,73,0.001,5,3.375338902083853e-05,1,True,False,17,True
Climate,39,20260808,73,0.001,50,3.375338902083853e-05,1,True,False,17,True
Climate,39,20260808,73,1e-05,2,8.919804549789711e-06,2,False,True,17,True
Climate,39,20260808,73,1e-05,5,2.606845165821478e-06,3,True,False,17,True
Climate,39,20260808,73,1e-05,50,2.606845165821478e-06,3,True,False,17,True
Climate,39,20260808,73,1e-12,2,8.919804549789711e-06,2,False,True,17,True
Climate,39,20260808,73,1e-12,5,2.574253073123476e-07,5,False,True,17,True
Climate,39,20260808,73,1e-12,50,0.0,17,True,False,17,True
Climate,39,20260808,74,0.001,2,5.749069837250088e-05,1,True,False,18,True
Climate,39,20260808,74,0.001,5,5.749069837250088e-05,1,True,False,18,True
Climate,39,20260808,74,0.001,50,5.749069837250088e-05,1,True,False,18,True
Climate,39,20260808,74,1e-05,2,1.8864971885328788e-05,2,False,True,18,True
Climate,39,20260808,74,1e-05,5,2.0165244099230554e-06,4,True,False,18,True
Climate,39,20260808,74,1e-05,50,2.0165244099230554e-06,4,True,False,18,True
Climate,39,20260808,74,1e-12,2,1.8864971885328788e-05,2,False,True,18,True
Climate,39,20260808,74,1e-12,5,6.587183672508366e-07,5,False,True,18,True
Climate,39,20260808,74,1e-12,50,0.0,18,True,False,18,True
Climate,39,20260808,75,0.001,2,7.467527727585535e-05,1,True,False,15,True
Climate,39,20260808,75,0.001,5,7.467527727585535e-05,1,True,False,15,True
Climate,39,20260808,75,0.001,50,7.467527727585535e-05,1,True,False,15,True
Climate,39,20260808,75,1e-05,2,1.6824889307879548e-05,2,False,True,15,True
Climate,39,20260808,75,1e-05,5,8.50531567321158e-07,4,True,False,15,True
Climate,39,20260808,75,1e-05,50,8.50531567321158e-07,4,True,False,15,True
Climate,39,20260808,75,1e-12,2,1.6824889307879548e-05,2,False,True,15,True
Climate,39,20260808,75,1e-12,5,1.9362895840324483e-07,5,False,True,15,True
Climate,39,20260808,75,1e-12,50,0.0,15,True,False,15,True
Climate,39,20260808,76,0.001,2,0.00010600423084675398,1,True,False,16,True
Climate,39,20260808,76,0.001,5,0.00010600423084675398,1,True,False,16,True
Climate,39,20260808,76,0.001,50,0.00010600423084675398,1,True,False,16,True
Climate,39,20260808,76,1e-05,2,2.6546253906600463e-05,2,False,True,16,True
Climate,39,20260808,76,1e-05,5,1.6910994069974003e-06,4,True,False,16,True
Climate,39,20260808,76,1e-05,50,1.6910994069974003e-06,4,True,False,16,True
Climate,39,20260808,76,1e-12,2,2.6546253906600463e-05,2,False,True,16,True
Climate,39,20260808,76,1e-12,5,4.3392681743332884e-07,5,False,True,16,True
Climate,39,20260808,76,1e-12,50,0.0,16,True,False,16,True
Climate,39,20260808,77,0.001,2,1.897183537813411e-05,1,True,False,14,True
Climate,39,20260808,77,0.001,5,1.897183537813411e-05,1,True,False,14,True
Climate,39,20260808,77,0.001,50,1.897183537813411e-05,1,True,False,14,True
Climate,39,20260808,77,1e-05,2,4.351561888015419e-06,2,False,True,14,True
Climate,39,20260808,77,1e-05,5,1.0072072690508642e-06,3,True,False,14,True
Climate,39,20260808,77,1e-05,50,1.0072072690508642e-06,3,True,False,14,True
Climate,39,20260808,77,1e-12,2,4.351561888015419e-06,2,False,True,14,True
Climate,39,20260808,77,1e-12,5,5.486712533438655e-08,5,False,True,14,True
Climate,39,20260808,77,1e-12,50,0.0,14,True,False,14,True
Climate,39,20260808,78,0.001,2,3.380114029915206e-05,1,True,False,18,True
Climate,39,20260808,78,0.001,5,3.380114029915206e-05,1,True,False,18,True
Climate,39,20260808,78,0.001,50,3.380114029915206e-05,1,True,False,18,True
Climate,39,20260808,78,1e-05,2,8.697521614522876e-06,2,False,True,18,True
Climate,39,20260808,78,1e-05,5,2.6275445889948345e-06,3,True,False,18,True
Climate,39,20260808,78,1e-05,50,2.6275445889948345e-06,3,True,False,18,True
Climate,39,20260808,78,1e-12,2,8.697521614522876e-06,2,False,True,18,True
Climate,39,20260808,78,1e-12,5,2.971075813643914e-07,5,False,True,18,True
Climate,39,20260808,78,1e-12,50,0.0,18,True,False,18,True
Climate,39,20260808,79,0.001,2,7.988406731147368e-05,1,True,False,14,True
Climate,39,20260808,79,0.001,5,7.988406731147368e-05,1,True,False,14,True
Climate,39,20260808,79,0.001,50,7.988406731147368e-05,1,True,False,14,True
Climate,39,20260808,79,1e-05,2,1.3713339340493482e-05,2,False,True,14,True
Climate,39,20260808,79,1e-05,5,4.746254000891178e-07,4,True,False,14,True
Climate,39,20260808,79,1e-05,50,4.746254000891178e-07,4,True,False,14,True
Climate,39,20260808,79,1e-12,2,1.3713339340493482e-05,2,False,True,14,True
Climate,39,20260808,79,1e-12,5,9.933240825527534e-08,5,False,True,14,True
Climate,39,20260808,79,1e-12,50,0.0,14,True,False,14,True
Climate,39,20260808,80,0.001,2,3.6726349195483483e-06,2,True,False,8,True
Climate,39,20260808,80,0.001,5,3.6726349195483483e-06,2,True,False,8,True
Climate,39,20260808,80,0.001,50,3.6726349195483483e-06,2,True,False,8,True
Climate,39,20260808,80,1e-05,2,3.6726349195483483e-06,2,False,True,8,True
Climate,39,20260808,80,1e-05,5,1.1524714723048172e-07,3,True,False,8,True
Climate,39,20260808,80,1e-05,50,1.1524714723048172e-07,3,True,False,8,True
Climate,39,20260808,80,1e-12,2,3.6726349195483483e-06,2,False,True,8,True
Climate,39,20260808,80,1e-12,5,1.2099640400543397e-10,5,False,True,8,True
Climate,39,20260808,80,1e-12,50,0.0,8,True,False,8,True
Climate,39,20260808,81,0.001,2,1.5196685723294145e-05,1,True,False,12,True
Climate,39,20260808,81,0.001,5,1.5196685723294145e-05,1,True,False,12,True
Climate,39,20260808,81,0.001,50,1.5196685723294145e-05,1,True,False,12,True
Climate,39,20260808,81,1e-05,2,2.5014989623452713e-06,2,False,True,12,True
Climate,39,20260808,81,1e-05,5,4.1188792568802057e-07,3,True,False,12,True
Climate,39,20260808,81,1e-05,50,4.1188792568802057e-07,3,True,False,12,True
Climate,39,20260808,81,1e-12,2,2.5014989623452713e-06,2,False,True,12,True
Climate,39,20260808,81,1e-12,5,1.1247405047472573e-08,5,False,True,12,True
Climate,39,20260808,81,1e-12,50,0.0,12,True,False,12,True
Climate,39,20260808,82,0.001,2,5.92674716564867e-05,1,True,False,16,True
Climate,39,20260808,82,0.001,5,5.92674716564867e-05,1,True,False,16,True
Climate,39,20260808,82,0.001,50,5.92674716564867e-05,1,True,False,16,True
