method,geometry,tau,trial,success,finite,expected_fallback,declared_fallback,angular_available,low_count,retained_count,iterations,converged,max_raw_weight,normalization_error
Unprotected,rank-1,1e-06,277,False,True,True,False,True,4,23,1,True,0.6907192117836316,2.220446049250313e-16
Full,rank-1,1e-06,278,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,278,False,True,True,False,True,5,22,1,True,0.6925390731415889,2.220446049250313e-16
Full,rank-1,1e-06,279,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,279,False,True,True,False,True,5,22,1,True,0.6930656639544079,2.220446049250313e-16
Full,rank-1,1e-06,280,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,280,False,True,True,False,True,14,13,1,True,0.6389568636343641,0.0
Full,rank-1,1e-06,281,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,281,False,True,True,False,True,8,19,1,True,0.6931461025687243,1.1102230246251565e-16
Full,rank-1,1e-06,282,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,282,False,True,True,False,True,9,18,1,True,0.6845120210932104,1.1102230246251565e-16
Full,rank-1,1e-06,283,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,283,False,True,True,False,True,7,20,1,True,0.6929043897776178,2.220446049250313e-16
Full,rank-1,1e-06,284,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,284,False,True,True,False,True,6,21,1,True,0.6930942441404915,1.1102230246251565e-16
Full,rank-1,1e-06,285,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,285,False,True,True,False,True,5,22,1,True,0.6926288002659385,0.0
Full,rank-1,1e-06,286,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,286,False,True,True,False,True,8,19,1,True,0.6807367150650739,0.0
Full,rank-1,1e-06,287,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,287,False,True,True,False,True,11,16,1,True,0.692117575692953,0.0
Full,rank-1,1e-06,288,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,288,False,True,True,False,True,9,18,1,True,0.6866797918316986,0.0
Full,rank-1,1e-06,289,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,289,False,True,True,False,True,7,20,1,True,0.6924739013714021,1.1102230246251565e-16
Full,rank-1,1e-06,290,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,290,False,True,True,False,True,10,17,1,True,0.691439419630318,0.0
Full,rank-1,1e-06,291,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,291,False,True,True,False,True,8,19,1,True,0.6919767096585766,0.0
Full,rank-1,1e-06,292,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,292,False,True,True,False,True,9,18,1,True,0.6926511812199772,2.220446049250313e-16
Full,rank-1,1e-06,293,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,293,False,True,True,False,True,9,18,1,True,0.692074649743152,0.0
Full,rank-1,1e-06,294,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,294,False,True,True,False,True,6,21,1,True,0.6924455434334044,0.0
Full,rank-1,1e-06,295,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,295,False,True,True,False,True,4,23,1,True,0.6930110592362375,0.0
Full,rank-1,1e-06,296,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,296,False,True,True,False,True,9,18,1,True,0.6918468688978708,1.1102230246251565e-16
Full,rank-1,1e-06,297,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,297,False,True,True,False,True,7,20,1,True,0.6910904730917533,2.220446049250313e-16
Full,rank-1,1e-06,298,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,298,False,True,True,False,True,10,17,1,True,0.6929626157431718,1.1102230246251565e-16
Full,rank-1,1e-06,299,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,299,False,True,True,False,True,7,20,1,True,0.6930987323552692,2.220446049250313e-16
Full,rank-1,1e-06,300,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,300,False,True,True,False,True,9,18,1,True,0.692751462731466,1.1102230246251565e-16
Full,rank-1,1e-06,301,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,301,False,True,True,False,True,8,19,1,True,0.6880834456390847,0.0
Full,rank-1,1e-06,302,True,True,True,True,False,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Unprotected,rank-1,1e-06,302,False,True,True,False,True,7,20,1,True,0.6930941686011569,0.0
Full,rank-1,1e-06,303,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,303,False,True,True,False,True,10,17,1,True,0.6931392760493862,2.220446049250313e-16
Full,rank-1,1e-06,304,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,304,False,True,True,False,True,7,20,1,True,0.6928846390791844,2.220446049250313e-16
Full,rank-1,1e-06,305,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,305,False,True,True,False,True,8,19,1,True,0.693052749257093,0.0
Full,rank-1,1e-06,306,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,306,False,True,True,False,True,7,20,1,True,0.6903417388123763,1.1102230246251565e-16
Full,rank-1,1e-06,307,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,307,False,True,True,False,True,6,21,1,True,0.693090382170244,0.0
Full,rank-1,1e-06,308,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,308,False,True,True,False,True,9,18,1,True,0.6924407028452721,1.1102230246251565e-16
Full,rank-1,1e-06,309,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,309,False,True,True,False,True,5,22,1,True,0.6929395571273024,0.0
Full,rank-1,1e-06,310,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,310,False,True,True,False,True,9,18,1,True,0.6878840158760124,0.0
Full,rank-1,1e-06,311,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,311,False,True,True,False,True,7,20,1,True,0.6930922155441996,2.220446049250313e-16
Full,rank-1,1e-06,312,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,312,False,True,True,False,True,10,17,1,True,0.6771500966495537,0.0
Full,rank-1,1e-06,313,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,313,False,True,True,False,True,8,19,1,True,0.6923570145607146,2.220446049250313e-16
Full,rank-1,1e-06,314,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,314,False,True,True,False,True,9,18,1,True,0.6924387076175412,0.0
Full,rank-1,1e-06,315,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,315,False,True,True,False,True,9,18,1,True,0.6924812320370819,0.0
Full,rank-1,1e-06,316,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,316,False,True,True,False,True,9,18,1,True,0.6916224714749873,1.1102230246251565e-16
Full,rank-1,1e-06,317,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,317,False,True,True,False,True,6,21,1,True,0.6897398778458707,2.220446049250313e-16
Full,rank-1,1e-06,318,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,318,False,True,True,False,True,6,21,1,True,0.6931305422181449,2.220446049250313e-16
Full,rank-1,1e-06,319,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,319,False,True,True,False,True,7,20,1,True,0.6882564334696663,0.0
Full,rank-1,1e-06,320,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,320,False,True,True,False,True,7,20,1,True,0.6913320379896235,2.220446049250313e-16
Full,rank-1,1e-06,321,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,321,False,True,True,False,True,6,21,1,True,0.6858012159758727,4.440892098500626e-16
Full,rank-1,1e-06,322,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,322,False,True,True,False,True,9,18,1,True,0.6927884326560401,1.1102230246251565e-16
Full,rank-1,1e-06,323,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,323,False,True,True,False,True,9,18,1,True,0.6927099260657698,0.0
Full,rank-1,1e-06,324,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,324,False,True,True,False,True,6,21,1,True,0.6931316923727894,0.0
Full,rank-1,1e-06,325,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,325,False,True,True,False,True,7,20,1,True,0.691151111117613,0.0
Full,rank-1,1e-06,326,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,326,False,True,True,False,True,6,21,1,True,0.6929008475086231,1.1102230246251565e-16
Full,rank-1,1e-06,327,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,327,False,True,True,False,True,7,20,1,True,0.6930908499701299,0.0
Full,rank-1,1e-06,328,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,328,False,True,True,False,True,11,16,1,True,0.6884595710879112,0.0
Full,rank-1,1e-06,329,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,329,False,True,True,False,True,7,20,1,True,0.6930976020432283,0.0
Full,rank-1,1e-06,330,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,330,False,True,True,False,True,7,20,1,True,0.6779712043553325,0.0
Full,rank-1,1e-06,331,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,331,False,True,True,False,True,10,17,1,True,0.6931460958514428,0.0
Full,rank-1,1e-06,332,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,332,False,True,True,False,True,7,20,1,True,0.6897409356738768,1.1102230246251565e-16
Full,rank-1,1e-06,333,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,333,False,True,True,False,True,7,20,1,True,0.6906420933521686,2.220446049250313e-16
Full,rank-1,1e-06,334,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,334,False,True,True,False,True,7,20,1,True,0.6896904978047085,2.220446049250313e-16
Full,rank-1,1e-06,335,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,335,False,True,True,False,True,6,21,1,True,0.6896361546775186,2.220446049250313e-16
Full,rank-1,1e-06,336,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,336,False,True,True,False,True,6,21,1,True,0.6931117954023321,2.220446049250313e-16
Full,rank-1,1e-06,337,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,337,False,True,True,False,True,8,19,1,True,0.6914470941365306,2.220446049250313e-16
Full,rank-1,1e-06,338,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,338,False,True,True,False,True,7,20,1,True,0.6743319174808274,2.220446049250313e-16
Full,rank-1,1e-06,339,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,339,False,True,True,False,True,10,17,1,True,0.6930984171375122,1.1102230246251565e-16
Full,rank-1,1e-06,340,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,340,False,True,True,False,True,9,18,1,True,0.6597787381408923,2.220446049250313e-16
Full,rank-1,1e-06,341,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,341,False,True,True,False,True,7,20,1,True,0.6927663485006562,3.3306690738754696e-16
Full,rank-1,1e-06,342,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,342,False,True,True,False,True,8,19,1,True,0.6928212880282115,0.0
Full,rank-1,1e-06,343,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,343,False,True,True,False,True,11,16,1,True,0.6931462470928045,0.0
Full,rank-1,1e-06,344,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,344,False,True,True,False,True,8,19,1,True,0.6792339946688049,0.0
Full,rank-1,1e-06,345,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,345,False,True,True,False,True,8,19,1,True,0.6931424394295128,2.220446049250313e-16
Full,rank-1,1e-06,346,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,346,False,True,True,False,True,9,18,1,True,0.6928691694878975,0.0
Full,rank-1,1e-06,347,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,347,False,True,True,False,True,6,21,1,True,0.6929899398812692,0.0
Full,rank-1,1e-06,348,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,348,False,True,True,False,True,7,20,1,True,0.6931239739980655,0.0
Full,rank-1,1e-06,349,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,349,False,True,True,False,True,4,23,1,True,0.691603175081152,2.220446049250313e-16
Full,rank-1,1e-06,350,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,350,False,True,True,False,True,6,21,1,True,0.6926204287878406,0.0
Full,rank-1,1e-06,351,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,351,False,True,True,False,True,6,21,1,True,0.6916510392378694,1.1102230246251565e-16
Full,rank-1,1e-06,352,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,352,False,True,True,False,True,7,20,1,True,0.6923022421025062,0.0
Full,rank-1,1e-06,353,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,353,False,True,True,False,True,6,21,1,True,0.6926607923206651,1.1102230246251565e-16
Full,rank-1,1e-06,354,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,354,False,True,True,False,True,6,21,1,True,0.6931315818542654,1.1102230246251565e-16
Full,rank-1,1e-06,355,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,355,False,True,True,False,True,6,21,1,True,0.693095897430366,0.0
Full,rank-1,1e-06,356,True,True,True,True,False,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Unprotected,rank-1,1e-06,356,False,True,True,False,True,7,20,1,True,0.686438096080066,0.0
Full,rank-1,1e-06,357,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,357,False,True,True,False,True,9,18,1,True,0.6931471372930225,1.1102230246251565e-16
Full,rank-1,1e-06,358,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,358,False,True,True,False,True,11,16,1,True,0.6924327769213705,0.0
Full,rank-1,1e-06,359,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,359,False,True,True,False,True,7,20,1,True,0.6896034759070394,0.0
Full,rank-1,1e-06,360,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,360,False,True,True,False,True,6,21,1,True,0.6929134029291549,2.220446049250313e-16
Full,rank-1,1e-06,361,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,361,False,True,True,False,True,5,22,1,True,0.693146873843356,3.3306690738754696e-16
Full,rank-1,1e-06,362,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,362,False,True,True,False,True,8,19,1,True,0.6766756798345459,2.220446049250313e-16
Full,rank-1,1e-06,363,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,363,False,True,True,False,True,6,21,1,True,0.6928183978876099,1.1102230246251565e-16
Full,rank-1,1e-06,364,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,364,False,True,True,False,True,9,18,1,True,0.6931444720906829,0.0
Full,rank-1,1e-06,365,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,365,False,True,True,False,True,5,22,1,True,0.6894790386451138,0.0
Full,rank-1,1e-06,366,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,366,False,True,True,False,True,9,18,1,True,0.6931150286343558,0.0
Full,rank-1,1e-06,367,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,367,False,True,True,False,True,10,17,1,True,0.6930355086390316,1.1102230246251565e-16
Full,rank-1,1e-06,368,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,368,False,True,True,False,True,7,20,1,True,0.6923888995853215,0.0
Full,rank-1,1e-06,369,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,369,False,True,True,False,True,6,21,1,True,0.6929297973141556,0.0
Full,rank-1,1e-06,370,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,370,False,True,True,False,True,8,19,1,True,0.6931046943123442,2.220446049250313e-16
Full,rank-1,1e-06,371,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,371,False,True,True,False,True,5,22,1,True,0.6905564139946819,2.220446049250313e-16
Full,rank-1,1e-06,372,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,372,False,True,True,False,True,7,20,1,True,0.6928863131622162,2.220446049250313e-16
Full,rank-1,1e-06,373,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,373,False,True,True,False,True,8,19,1,True,0.6911921437437029,0.0
Full,rank-1,1e-06,374,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
